#Iteration cv_0 center_0
9700 1.2386664 1.047197
9800 1.2371929 1.047197
9900 1.3038042 1.047197
10000 1.0997169 1.047197
10100 1.1111519 1.047197
10200 0.98452482 1.047197
10300 1.1684255 1.047197
10400 1.0152737 1.047197
10500 1.4409977 1.047197
10600 0.87758524 1.047197
10700 1.1279812 1.047197
10800 0.94066136 1.047197
10900 1.2215826 1.047197
11000 0.98014391 1.047197
11100 1.5807799 1.047197
11200 0.82899439 1.047197
11300 1.2819879 1.047197
11400 1.0164914 1.047197
11500 1.2599344 1.047197
11600 1.131274 1.047197
11700 1.2252712 1.047197
11800 0.68588154 1.047197
11900 1.3068426 1.047197
12000 1.0828441 1.047197
12100 1.2461777 1.047197
12200 1.1048961 1.047197
12300 1.0991848 1.047197
12400 1.0357723 1.047197
12500 1.4150537 1.047197
12600 1.1501154 1.047197
12700 1.2456461 1.047197
12800 1.1249985 1.047197
12900 1.0718426 1.047197
13000 1.2177428 1.047197
13100 1.2498002 1.047197
13200 1.2236084 1.047197
13300 1.0880767 1.047197
13400 1.2291915 1.047197
13500 1.011997 1.047197
13600 1.3755289 1.047197
13700 0.81578109 1.047197
13800 1.237578 1.047197
13900 0.8742769 1.047197
14000 1.1623934 1.047197
14100 1.0475926 1.047197
14200 1.0563902 1.047197
14300 0.94506278 1.047197
14400 1.0712338 1.047197
14500 1.3519815 1.047197
14600 1.3709627 1.047197
14700 1.2133345 1.047197
14800 1.2481085 1.047197
14900 1.1388607 1.047197
15000 1.1617196 1.047197
15100 1.0554583 1.047197
15200 1.2719633 1.047197
15300 1.039198 1.047197
15400 1.0499432 1.047197
15500 0.96127073 1.047197
15600 0.78660064 1.047197
15700 1.0075983 1.047197
15800 1.1446749 1.047197
15900 1.1048378 1.047197
16000 1.0957187 1.047197
16100 1.1601433 1.047197
16200 1.1310694 1.047197
16300 1.4286915 1.047197
16400 1.4247399 1.047197
16500 1.1670915 1.047197
16600 1.1679657 1.047197
16700 1.1388572 1.047197
16800 1.1210182 1.047197
16900 1.2236446 1.047197
17000 0.99344628 1.047197
17100 1.0887866 1.047197
17200 0.94008451 1.047197
17300 1.1237355 1.047197
17400 1.0384999 1.047197
17500 1.2488397 1.047197
17600 1.1116585 1.047197
17700 1.3989216 1.047197
17800 1.0367947 1.047197
17900 1.2857244 1.047197
18000 1.0855134 1.047197
18100 1.2212027 1.047197
18200 1.0332489 1.047197
18300 1.122555 1.047197
18400 1.0121863 1.047197
18500 0.94332031 1.047197
18600 1.0901039 1.047197
18700 0.96652215 1.047197
18800 1.2166251 1.047197
18900 0.86696468 1.047197
19000 1.2855617 1.047197
19100 0.97483063 1.047197
19200 1.2617838 1.047197
19300 1.0484093 1.047197
19400 1.1043558 1.047197
19500 1.1621878 1.047197
19600 1.0747095 1.047197
19700 1.301835 1.047197
19800 1.0272995 1.047197
19900 1.3031875 1.047197
20000 1.0805322 1.047197
20100 1.1358674 1.047197
20200 1.0368081 1.047197
20300 0.95341659 1.047197
20400 0.92699369 1.047197
20500 1.050944 1.047197
20600 1.1701922 1.047197
20700 0.95382566 1.047197
20800 1.2242607 1.047197
20900 0.85560722 1.047197
21000 1.5352158 1.047197
21100 1.0826751 1.047197
21200 1.3020338 1.047197
21300 0.99087187 1.047197
21400 1.1815543 1.047197
21500 0.85905779 1.047197
21600 1.4312121 1.047197
21700 0.80443119 1.047197
21800 1.0218136 1.047197
21900 0.94470544 1.047197
22000 1.020276 1.047197
22100 1.1359504 1.047197
22200 1.0441645 1.047197
22300 0.73053162 1.047197
22400 1.2544431 1.047197
22500 1.1848711 1.047197
22600 1.2076481 1.047197
22700 1.2647926 1.047197
22800 1.0090779 1.047197
22900 1.2709363 1.047197
23000 1.2300376 1.047197
23100 1.1610593 1.047197
23200 1.0355521 1.047197
23300 1.2762248 1.047197
23400 0.96179599 1.047197
23500 1.2870856 1.047197
23600 0.87576424 1.047197
23700 1.090804 1.047197
23800 1.0642777 1.047197
23900 1.2304931 1.047197
24000 1.0389931 1.047197
24100 1.2411398 1.047197
24200 0.82027007 1.047197
24300 1.2843548 1.047197
24400 1.0902603 1.047197
24500 1.2416683 1.047197
24600 1.041019 1.047197
24700 1.1473844 1.047197
24800 0.94808159 1.047197
24900 1.2142341 1.047197
25000 0.98496835 1.047197
25100 1.2090497 1.047197
25200 1.1165129 1.047197
25300 1.2259384 1.047197
25400 1.1509583 1.047197
25500 1.0945744 1.047197
25600 1.1418266 1.047197
25700 1.2690781 1.047197
25800 1.1510801 1.047197
25900 1.0914247 1.047197
26000 1.0418744 1.047197
26100 0.89987979 1.047197
26200 1.2543469 1.047197
26300 1.2719989 1.047197
26400 1.1754037 1.047197
26500 1.0519351 1.047197
26600 1.1198795 1.047197
26700 0.91888056 1.047197
26800 1.3735048 1.047197
26900 1.1870022 1.047197
27000 1.3148366 1.047197
27100 1.0705169 1.047197
27200 1.2394461 1.047197
27300 0.98374958 1.047197
27400 1.4349679 1.047197
27500 1.0707284 1.047197
27600 1.3135263 1.047197
27700 0.96562774 1.047197
27800 1.1675459 1.047197
27900 0.99521464 1.047197
28000 1.2385721 1.047197
28100 1.1797913 1.047197
28200 1.1919258 1.047197
28300 1.131418 1.047197
28400 1.0563162 1.047197
28500 1.1732515 1.047197
28600 1.062144 1.047197
28700 1.4786761 1.047197
28800 0.92298938 1.047197
28900 1.13074 1.047197
29000 0.97753516 1.047197
29100 1.2262709 1.047197
29200 1.0232095 1.047197
29300 1.3311725 1.047197
29400 0.80774418 1.047197
29500 1.1343034 1.047197
29600 0.95702353 1.047197
29700 1.1473673 1.047197
29800 1.0612324 1.047197
29900 1.2184747 1.047197
30000 1.189925 1.047197
30100 1.0296545 1.047197
30200 1.0049807 1.047197
30300 1.1641753 1.047197
30400 1.1719185 1.047197
30500 1.1743288 1.047197
30600 0.99766079 1.047197
30700 0.76558575 1.047197
30800 1.1443201 1.047197
30900 1.1632512 1.047197
31000 1.2112747 1.047197
31100 1.110004 1.047197
31200 1.0650087 1.047197
31300 0.88893276 1.047197
31400 1.2001168 1.047197
31500 1.1408883 1.047197
31600 1.2378916 1.047197
31700 1.1811101 1.047197
31800 1.1848903 1.047197
31900 1.064797 1.047197
32000 0.91592868 1.047197
32100 1.0640238 1.047197
32200 1.0818412 1.047197
32300 1.1402291 1.047197
32400 1.0590336 1.047197
32500 1.1829439 1.047197
32600 1.0437114 1.047197
32700 1.1452245 1.047197
32800 1.0852536 1.047197
32900 1.2599751 1.047197
33000 1.1525602 1.047197
33100 1.2126102 1.047197
33200 0.77745824 1.047197
33300 1.0415039 1.047197
33400 1.2162105 1.047197
33500 1.104155 1.047197
33600 1.0775191 1.047197
33700 1.0677436 1.047197
33800 1.2342515 1.047197
33900 1.3552553 1.047197
34000 1.1946175 1.047197
34100 1.1662794 1.047197
34200 1.0990095 1.047197
34300 1.0394195 1.047197
34400 1.0951507 1.047197
34500 0.99197855 1.047197
34600 1.3604778 1.047197
34700 1.0499678 1.047197
34800 1.1826966 1.047197
34900 1.0513193 1.047197
35000 1.1872353 1.047197
35100 1.1853228 1.047197
35200 1.2822085 1.047197
35300 1.3114568 1.047197
35400 1.2634353 1.047197
35500 1.1376068 1.047197
35600 1.1278414 1.047197
35700 1.069353 1.047197
35800 1.0746214 1.047197
35900 1.1973226 1.047197
36000 1.1356897 1.047197
36100 1.2487568 1.047197
36200 1.0863965 1.047197
36300 1.1909277 1.047197
36400 0.98209354 1.047197
36500 1.2999727 1.047197
36600 1.2288689 1.047197
36700 1.2540232 1.047197
36800 1.0885502 1.047197
36900 1.1108815 1.047197
37000 1.0144843 1.047197
37100 1.2568604 1.047197
37200 1.2067391 1.047197
37300 1.2883556 1.047197
37400 1.2007826 1.047197
37500 1.1550305 1.047197
37600 1.1716544 1.047197
37700 0.98234497 1.047197
37800 1.1336731 1.047197
37900 1.019702 1.047197
38000 1.2165932 1.047197
38100 1.0979038 1.047197
38200 1.1767368 1.047197
38300 1.0202026 1.047197
38400 1.1781577 1.047197
38500 1.0223254 1.047197
38600 1.2244357 1.047197
38700 1.0928218 1.047197
38800 1.1502874 1.047197
38900 1.06305 1.047197
39000 0.94554076 1.047197
39100 0.87045694 1.047197
39200 1.0016612 1.047197
39300 1.1631272 1.047197
39400 1.0841689 1.047197
39500 1.1762765 1.047197
39600 0.97156887 1.047197
39700 1.1998135 1.047197
39800 1.0104303 1.047197
39900 1.1933885 1.047197
40000 1.0325499 1.047197
40100 1.1370729 1.047197
40200 0.99169477 1.047197
40300 1.0114621 1.047197
40400 0.78317105 1.047197
40500 1.0526597 1.047197
40600 1.0720693 1.047197
40700 1.1251599 1.047197
40800 1.1399352 1.047197
40900 1.1263857 1.047197
41000 1.3095648 1.047197
41100 1.1918205 1.047197
41200 1.2136838 1.047197
41300 1.1034514 1.047197
41400 1.1346389 1.047197
41500 0.96268288 1.047197
41600 1.0342104 1.047197
41700 0.74828557 1.047197
41800 1.1612903 1.047197
41900 0.99194093 1.047197
42000 1.1332187 1.047197
42100 1.0051243 1.047197
42200 1.1881589 1.047197
42300 1.0908086 1.047197
42400 1.3683806 1.047197
42500 1.1418176 1.047197
42600 1.2015409 1.047197
42700 1.1189535 1.047197
42800 1.0319832 1.047197
42900 0.98370851 1.047197
43000 0.77347799 1.047197
43100 1.0703024 1.047197
43200 0.96353156 1.047197
43300 1.1801455 1.047197
43400 0.97291388 1.047197
43500 1.3041479 1.047197
43600 0.90786669 1.047197
43700 1.5093287 1.047197
43800 1.1133075 1.047197
43900 1.3142508 1.047197
44000 1.0402359 1.047197
44100 1.1034778 1.047197
44200 1.1225088 1.047197
44300 1.124477 1.047197
44400 1.1318205 1.047197
44500 0.94545184 1.047197
44600 1.2123774 1.047197
44700 1.008144 1.047197
44800 1.3504158 1.047197
44900 0.82878508 1.047197
45000 1.1861696 1.047197
45100 1.1498357 1.047197
45200 1.2528256 1.047197
45300 1.0354295 1.047197
45400 1.1651481 1.047197
45500 0.85331041 1.047197
45600 1.4916512 1.047197
45700 1.0334871 1.047197
45800 1.0738139 1.047197
45900 1.0641367 1.047197
46000 1.1394986 1.047197
46100 1.1368317 1.047197
46200 1.2204255 1.047197
46300 1.035595 1.047197
46400 1.1164161 1.047197
46500 1.0751457 1.047197
46600 1.0790109 1.047197
46700 1.1263746 1.047197
46800 1.081441 1.047197
46900 0.92917398 1.047197
47000 1.2046199 1.047197
47100 1.0378754 1.047197
47200 1.0841131 1.047197
47300 1.1729705 1.047197
47400 1.0171371 1.047197
47500 1.1777029 1.047197
47600 0.78261455 1.047197
47700 1.2822913 1.047197
47800 0.99468415 1.047197
47900 1.2777635 1.047197
48000 0.93618924 1.047197
48100 1.2490237 1.047197
48200 0.76476332 1.047197
48300 1.1223922 1.047197
48400 0.93917193 1.047197
48500 1.1345659 1.047197
48600 1.0558862 1.047197
48700 1.0377948 1.047197
48800 1.0306194 1.047197
48900 1.0882558 1.047197
49000 1.2374677 1.047197
49100 1.0926159 1.047197
49200 1.119325 1.047197
49300 1.0378498 1.047197
49400 1.0427206 1.047197
49500 1.1234255 1.047197
49600 1.2460264 1.047197
49700 1.1411765 1.047197
49800 1.1100865 1.047197
49900 1.050078 1.047197
50000 0.88144559 1.047197
50100 0.9735522 1.047197
50200 1.1227157 1.047197
50300 1.0671639 1.047197
50400 1.07206 1.047197
50500 1.1088016 1.047197
50600 1.0220937 1.047197
50700 1.2239136 1.047197
50800 1.0847243 1.047197
50900 1.2845082 1.047197
51000 1.1244735 1.047197
51100 1.1685631 1.047197
51200 1.0459821 1.047197
51300 1.0874897 1.047197
51400 0.99866569 1.047197
51500 1.236896 1.047197
51600 0.97351651 1.047197
51700 1.0842795 1.047197
51800 0.96374326 1.047197
51900 1.0546277 1.047197
52000 0.96887381 1.047197
52100 1.1988642 1.047197
52200 1.1341341 1.047197
52300 1.1950872 1.047197
52400 1.1307532 1.047197
52500 1.114864 1.047197
52600 1.143559 1.047197
52700 1.0790958 1.047197
52800 1.2784435 1.047197
52900 1.2004264 1.047197
53000 1.1326342 1.047197
53100 1.026004 1.047197
53200 1.0218551 1.047197
53300 0.82776236 1.047197
53400 1.2184709 1.047197
53500 1.2584703 1.047197
53600 1.1812639 1.047197
53700 1.1337786 1.047197
53800 1.1548569 1.047197
53900 1.0941494 1.047197
54000 1.3507731 1.047197
54100 1.3023509 1.047197
54200 1.2830983 1.047197
54300 1.2121211 1.047197
54400 1.2150238 1.047197
54500 0.96447495 1.047197
54600 1.256546 1.047197
54700 1.0494513 1.047197
54800 1.1819327 1.047197
54900 1.0063473 1.047197
55000 1.2032672 1.047197
55100 0.98501214 1.047197
55200 1.0913421 1.047197
55300 1.2012407 1.047197
55400 0.955544 1.047197
55500 1.5001618 1.047197
55600 1.0137331 1.047197
55700 1.331502 1.047197
55800 0.97822094 1.047197
55900 1.447833 1.047197
56000 1.2614168 1.047197
56100 0.89659882 1.047197
56200 0.97601077 1.047197
56300 1.2813006 1.047197
56400 1.2687369 1.047197
56500 1.3089607 1.047197
56600 0.98491433 1.047197
56700 0.92373954 1.047197
56800 1.3023631 1.047197
56900 1.0856629 1.047197
57000 1.1587713 1.047197
57100 0.86798833 1.047197
57200 1.1637285 1.047197
57300 1.0788307 1.047197
57400 1.1802298 1.047197
57500 1.0022347 1.047197
57600 1.2260089 1.047197
57700 1.0783737 1.047197
57800 1.3716856 1.047197
57900 1.1926981 1.047197
58000 1.0187187 1.047197
58100 1.1910575 1.047197
58200 1.2523201 1.047197
58300 1.2323681 1.047197
58400 0.9473705 1.047197
58500 1.256336 1.047197
58600 1.1698763 1.047197
58700 0.87736936 1.047197
58800 1.2745139 1.047197
58900 0.96052657 1.047197
59000 1.2427122 1.047197
59100 0.52316565 1.047197
59200 1.4509594 1.047197
59300 0.84899161 1.047197
59400 1.0232917 1.047197
59500 0.98481246 1.047197
59600 1.1131763 1.047197
59700 1.2708471 1.047197
59800 1.1443828 1.047197
59900 1.2439123 1.047197
60000 1.0978738 1.047197
60100 1.2856586 1.047197
60200 1.0472845 1.047197
60300 1.445385 1.047197
60400 0.99160685 1.047197
60500 1.2478168 1.047197
60600 0.98655451 1.047197
60700 1.1044253 1.047197
60800 1.0562896 1.047197
60900 0.99493094 1.047197
61000 0.99885905 1.047197
61100 1.0018814 1.047197
61200 1.2116313 1.047197
61300 1.0888125 1.047197
61400 1.3032205 1.047197
61500 1.1107281 1.047197
61600 1.4441762 1.047197
61700 1.0084788 1.047197
61800 1.3061149 1.047197
61900 1.01775 1.047197
62000 1.30867 1.047197
62100 1.0525026 1.047197
62200 1.2291146 1.047197
62300 1.03219 1.047197
62400 1.0331566 1.047197
62500 1.0936228 1.047197
62600 0.93172684 1.047197
62700 1.2140545 1.047197
62800 0.91096616 1.047197
62900 1.0942335 1.047197
63000 1.0708024 1.047197
63100 1.1385939 1.047197
63200 1.1625164 1.047197
63300 1.2856899 1.047197
63400 1.1253739 1.047197
63500 1.2723719 1.047197
63600 0.99774238 1.047197
63700 1.1675485 1.047197
63800 1.1243492 1.047197
63900 1.1399885 1.047197
64000 1.0976729 1.047197
64100 1.0115426 1.047197
64200 1.1451018 1.047197
64300 1.1898336 1.047197
64400 0.94932733 1.047197
64500 1.378979 1.047197
64600 0.99246571 1.047197
64700 1.1940939 1.047197
64800 1.0462739 1.047197
64900 1.3449781 1.047197
65000 0.97667788 1.047197
65100 1.360161 1.047197
65200 1.0847472 1.047197
65300 1.2320899 1.047197
65400 1.2180024 1.047197
65500 1.1808489 1.047197
65600 1.3424883 1.047197
65700 0.99972217 1.047197
65800 1.1718572 1.047197
65900 1.0211985 1.047197
66000 1.2193833 1.047197
66100 0.87316567 1.047197
66200 1.3616684 1.047197
66300 0.93889119 1.047197
66400 1.3240786 1.047197
66500 1.0175666 1.047197
66600 1.1420883 1.047197
66700 1.1388905 1.047197
66800 1.2186311 1.047197
66900 1.1559579 1.047197
67000 1.2361518 1.047197
67100 1.0323659 1.047197
67200 1.196409 1.047197
67300 1.0149477 1.047197
67400 1.2739483 1.047197
67500 0.78648109 1.047197
67600 0.97093131 1.047197
67700 1.4549185 1.047197
67800 1.0281618 1.047197
67900 1.1880175 1.047197
68000 0.92118747 1.047197
68100 1.2675801 1.047197
68200 1.1392233 1.047197
68300 1.3985146 1.047197
68400 0.92711968 1.047197
68500 1.2600987 1.047197
68600 1.0345603 1.047197
68700 1.4329015 1.047197
68800 1.1534229 1.047197
68900 1.131193 1.047197
69000 0.97886174 1.047197
69100 1.0971713 1.047197
69200 1.1349516 1.047197
69300 1.1009321 1.047197
69400 1.1961496 1.047197
69500 0.92910953 1.047197
69600 1.2474867 1.047197
69700 1.0371309 1.047197
69800 1.3283067 1.047197
69900 1.0715391 1.047197
70000 1.3650716 1.047197
70100 0.74931018 1.047197
70200 1.0664872 1.047197
70300 0.94815927 1.047197
70400 1.1805704 1.047197
70500 1.1142352 1.047197
70600 1.1497117 1.047197
70700 1.0466871 1.047197
70800 1.0682003 1.047197
70900 1.1980863 1.047197
71000 1.2025674 1.047197
71100 1.3088849 1.047197
71200 1.1625103 1.047197
71300 1.3261854 1.047197
71400 0.8774933 1.047197
71500 1.1623607 1.047197
71600 0.98001059 1.047197
71700 1.1599455 1.047197
71800 1.0326117 1.047197
71900 1.2107899 1.047197
72000 0.96201412 1.047197
72100 1.1642356 1.047197
72200 1.0711995 1.047197
72300 1.2192751 1.047197
72400 1.2011423 1.047197
72500 1.2103198 1.047197
72600 1.2678207 1.047197
72700 1.1255081 1.047197
72800 1.1326232 1.047197
72900 1.0152451 1.047197
73000 1.179381 1.047197
73100 0.97263185 1.047197
73200 1.2126704 1.047197
73300 0.76519883 1.047197
73400 1.2245573 1.047197
73500 0.99414006 1.047197
73600 1.2525481 1.047197
73700 1.0547674 1.047197
73800 1.2134363 1.047197
73900 0.97686694 1.047197
74000 1.2460687 1.047197
74100 1.1310739 1.047197
74200 1.1539698 1.047197
74300 1.1788063 1.047197
74400 1.0271984 1.047197
74500 1.260878 1.047197
74600 0.86996381 1.047197
74700 1.2381659 1.047197
74800 0.93443417 1.047197
74900 1.2245563 1.047197
75000 0.95064293 1.047197
75100 1.2235959 1.047197
75200 0.90108265 1.047197
75300 1.1499942 1.047197
75400 1.0393973 1.047197
75500 1.1709347 1.047197
75600 1.1870193 1.047197
75700 1.1717286 1.047197
75800 1.2467562 1.047197
75900 1.0814446 1.047197
76000 1.206261 1.047197
76100 1.0045935 1.047197
76200 1.2012931 1.047197
76300 0.93947546 1.047197
76400 1.2242893 1.047197
76500 0.85882029 1.047197
76600 1.2327627 1.047197
76700 0.93211502 1.047197
76800 1.1481089 1.047197
76900 1.0119497 1.047197
77000 1.1365068 1.047197
77100 1.0961453 1.047197
77200 1.1911294 1.047197
77300 1.1585285 1.047197
77400 1.1447282 1.047197
77500 1.2404279 1.047197
77600 1.095793 1.047197
77700 1.2816907 1.047197
77800 1.0579142 1.047197
77900 0.94725171 1.047197
78000 1.013223 1.047197
78100 1.1710564 1.047197
78200 1.0552801 1.047197
78300 1.0360333 1.047197
78400 1.0784516 1.047197
78500 1.2257395 1.047197
78600 1.3274102 1.047197
78700 1.1110417 1.047197
78800 1.139423 1.047197
78900 1.0445384 1.047197
79000 1.2569717 1.047197
79100 1.3371324 1.047197
79200 1.3468616 1.047197
79300 0.98506741 1.047197
79400 1.0571262 1.047197
79500 0.94968549 1.047197
79600 1.1615148 1.047197
79700 1.0301993 1.047197
79800 1.1239899 1.047197
79900 0.84015886 1.047197
80000 1.0560995 1.047197
80100 0.96928328 1.047197
80200 1.2119463 1.047197
80300 1.24646 1.047197
80400 1.2484595 1.047197
80500 1.1180448 1.047197
80600 1.1775132 1.047197
80700 1.1413429 1.047197
80800 1.2762273 1.047197
80900 1.2618726 1.047197
81000 1.3047495 1.047197
81100 0.9260625 1.047197
81200 0.95479051 1.047197
81300 0.98090307 1.047197
81400 1.0388935 1.047197
81500 1.0918462 1.047197
81600 1.119039 1.047197
81700 0.89332243 1.047197
81800 1.1411557 1.047197
81900 1.1370658 1.047197
82000 1.1673355 1.047197
82100 1.2484629 1.047197
82200 1.1935428 1.047197
82300 1.2767619 1.047197
82400 1.0208696 1.047197
82500 1.1387213 1.047197
82600 1.0758754 1.047197
82700 1.2867139 1.047197
82800 0.99021866 1.047197
82900 0.98706375 1.047197
83000 0.87790763 1.047197
83100 1.0168207 1.047197
83200 1.0514039 1.047197
83300 1.2525381 1.047197
83400 0.96739958 1.047197
83500 1.2703223 1.047197
83600 1.178831 1.047197
83700 1.3383169 1.047197
83800 1.2895912 1.047197
83900 1.0861227 1.047197
84000 1.0926476 1.047197
84100 1.104354 1.047197
84200 1.3283706 1.047197
84300 1.2208189 1.047197
84400 1.0941091 1.047197
84500 1.0136756 1.047197
84600 1.1453687 1.047197
84700 1.234004 1.047197
84800 1.1136876 1.047197
84900 1.2048373 1.047197
85000 0.9708435 1.047197
85100 1.2358507 1.047197
85200 1.1546533 1.047197
85300 1.2530407 1.047197
85400 0.86819294 1.047197
85500 1.1733373 1.047197
85600 0.97786522 1.047197
85700 1.3029618 1.047197
85800 1.1041442 1.047197
85900 1.1184727 1.047197
86000 0.92575541 1.047197
86100 1.3541498 1.047197
86200 1.2420953 1.047197
86300 1.1635486 1.047197
86400 0.87067172 1.047197
86500 1.0919537 1.047197
86600 1.2235288 1.047197
86700 1.4403246 1.047197
86800 0.80212622 1.047197
86900 1.0581286 1.047197
87000 1.0988252 1.047197
87100 1.1211723 1.047197
87200 1.1284434 1.047197
87300 1.0295617 1.047197
87400 1.2433821 1.047197
87500 1.4013435 1.047197
87600 1.1225333 1.047197
87700 0.91507148 1.047197
87800 1.3723 1.047197
87900 0.93101674 1.047197
88000 0.77363244 1.047197
88100 0.80730062 1.047197
88200 1.1664693 1.047197
88300 1.3308151 1.047197
88400 1.1265419 1.047197
88500 0.91765687 1.047197
88600 1.0858435 1.047197
88700 1.2790608 1.047197
88800 1.347041 1.047197
88900 1.0961073 1.047197
89000 1.2425645 1.047197
89100 1.1962494 1.047197
89200 1.3345301 1.047197
89300 1.1668965 1.047197
89400 0.98768531 1.047197
89500 1.2796402 1.047197
89600 1.0355918 1.047197
89700 1.06938 1.047197
89800 0.93792683 1.047197
89900 0.99094068 1.047197
90000 1.0271494 1.047197
90100 1.0488911 1.047197
90200 1.2232013 1.047197
90300 1.1245162 1.047197
90400 1.2947062 1.047197
90500 1.0179227 1.047197
90600 1.2347032 1.047197
90700 1.2127298 1.047197
90800 1.1417452 1.047197
90900 1.0349185 1.047197
91000 0.94827782 1.047197
91100 1.1523613 1.047197
91200 1.3147671 1.047197
91300 0.83945018 1.047197
91400 1.2482954 1.047197
91500 1.0058068 1.047197
91600 1.3847738 1.047197
91700 0.92126333 1.047197
91800 1.3169349 1.047197
91900 1.0247937 1.047197
92000 1.2782778 1.047197
92100 1.0620451 1.047197
92200 1.2625428 1.047197
92300 0.95022032 1.047197
92400 1.1018447 1.047197
92500 1.293688 1.047197
92600 0.95436522 1.047197
92700 0.96053517 1.047197
92800 1.0672374 1.047197
92900 1.1994671 1.047197
93000 1.2426299 1.047197
93100 1.008448 1.047197
93200 1.1961172 1.047197
93300 1.1488623 1.047197
93400 1.2742457 1.047197
93500 1.0292414 1.047197
93600 1.1609956 1.047197
93700 1.1041176 1.047197
93800 1.1476012 1.047197
93900 1.0035714 1.047197
94000 1.1505374 1.047197
94100 0.93367756 1.047197
94200 1.2010914 1.047197
94300 0.97809331 1.047197
94400 1.2847876 1.047197
94500 0.80578089 1.047197
94600 1.255846 1.047197
94700 0.91745315 1.047197
94800 1.3291744 1.047197
94900 0.9531209 1.047197
95000 1.2274019 1.047197
95100 1.1737967 1.047197
95200 1.2230086 1.047197
95300 0.83277608 1.047197
95400 1.1938463 1.047197
95500 1.1234283 1.047197
95600 1.3091086 1.047197
95700 0.79066794 1.047197
95800 1.1486357 1.047197
95900 0.99768236 1.047197
96000 1.2859031 1.047197
96100 1.0374247 1.047197
96200 1.1468366 1.047197
96300 0.78976656 1.047197
96400 1.2388998 1.047197
96500 1.0797122 1.047197
96600 1.4161715 1.047197
96700 1.069496 1.047197
96800 1.1926291 1.047197
96900 0.79643913 1.047197
97000 1.1230483 1.047197
97100 1.245646 1.047197
97200 1.021943 1.047197
97300 1.0122263 1.047197
97400 1.0124366 1.047197
97500 1.4951576 1.047197
97600 1.402028 1.047197
97700 0.93448146 1.047197
97800 0.90946324 1.047197
97900 1.1120285 1.047197
98000 1.145076 1.047197
98100 1.1579528 1.047197
98200 0.92100568 1.047197
98300 0.90278886 1.047197
98400 1.3475966 1.047197
98500 1.2223377 1.047197
98600 1.3739545 1.047197
98700 1.0489424 1.047197
98800 1.1588757 1.047197
98900 1.144868 1.047197
99000 1.298177 1.047197
99100 1.0712119 1.047197
99200 1.1254492 1.047197
99300 0.88404119 1.047197
99400 1.2137402 1.047197
99500 1.2224213 1.047197
99600 1.22837 1.047197
99700 0.88615289 1.047197
99800 1.0217283 1.047197
99900 1.0718404 1.047197
100000 1.3201632 1.047197
100100 1.0708561 1.047197
100200 0.87502403 1.047197
100300 1.2005287 1.047197
100400 1.2159655 1.047197
