#Iteration cv_0 center_0
14000 2.4386146 2.617992
14100 2.9927355 2.617992
14200 2.7678764 2.617992
14300 2.8213931 2.617992
14400 2.7953578 2.617992
14500 2.9199839 2.617992
14600 2.4686539 2.617992
14700 3.0075277 2.617992
14800 2.5485933 2.617992
14900 2.901536 2.617992
15000 2.770476 2.617992
15100 2.9094268 2.617992
15200 2.6526519 2.617992
15300 3.0277116 2.617992
15400 2.4682482 2.617992
15500 2.9630686 2.617992
15600 2.7939015 2.617992
15700 2.8160355 2.617992
15800 2.780844 2.617992
15900 2.9437643 2.617992
16000 2.5278968 2.617992
16100 -3.0681084 2.617992
16200 2.5767485 2.617992
16300 2.9510721 2.617992
16400 2.7473524 2.617992
16500 2.8305686 2.617992
16600 2.7849484 2.617992
16700 2.8233348 2.617992
16800 2.7561575 2.617992
16900 2.8486527 2.617992
17000 2.7525018 2.617992
17100 2.8327099 2.617992
17200 2.9009026 2.617992
17300 2.4839219 2.617992
17400 3.00471 2.617992
17500 2.5172231 2.617992
17600 2.9364299 2.617992
17700 2.7156673 2.617992
17800 2.9165014 2.617992
17900 2.6685569 2.617992
18000 3.0874905 2.617992
18100 2.4159763 2.617992
18200 2.9225617 2.617992
18300 2.725387 2.617992
18400 2.9793781 2.617992
18500 2.5967854 2.617992
18600 3.0980407 2.617992
18700 2.3104193 2.617992
18800 2.9563421 2.617992
18900 2.7357929 2.617992
19000 2.886313 2.617992
19100 2.7933142 2.617992
19200 2.7122989 2.617992
19300 3.0235296 2.617992
19400 2.593919 2.617992
19500 2.9620664 2.617992
19600 2.7215939 2.617992
19700 2.9438338 2.617992
19800 2.6109421 2.617992
19900 -3.1254591 2.617992
20000 1.9667389 2.617992
20100 2.5283569 2.617992
20200 2.7894867 2.617992
20300 2.8300746 2.617992
20400 2.7242043 2.617992
20500 2.7839985 2.617992
20600 2.7886613 2.617992
20700 2.3563541 2.617992
20800 2.9970314 2.617992
20900 2.6393451 2.617992
21000 2.8542237 2.617992
21100 2.8325059 2.617992
21200 2.7409046 2.617992
21300 2.7539221 2.617992
21400 2.6810195 2.617992
21500 2.8589389 2.617992
21600 2.7407726 2.617992
21700 2.8871818 2.617992
21800 2.7532906 2.617992
21900 2.9708274 2.617992
22000 2.697218 2.617992
22100 2.9523757 2.617992
22200 2.8286556 2.617992
22300 2.8391731 2.617992
22400 2.8258145 2.617992
22500 2.8274134 2.617992
22600 2.6850539 2.617992
22700 2.9252465 2.617992
22800 2.5965148 2.617992
22900 2.7853915 2.617992
23000 2.8117223 2.617992
23100 2.8037084 2.617992
23200 2.8727683 2.617992
23300 2.854762 2.617992
23400 2.7004173 2.617992
23500 2.8574947 2.617992
23600 2.8413066 2.617992
23700 2.7074649 2.617992
23800 2.9189601 2.617992
23900 2.7996519 2.617992
24000 2.9179485 2.617992
24100 2.6420785 2.617992
24200 2.8205127 2.617992
24300 2.7998512 2.617992
24400 2.8553253 2.617992
24500 2.5836212 2.617992
24600 3.1181591 2.617992
24700 2.5711567 2.617992
24800 3.0027603 2.617992
24900 2.7807484 2.617992
25000 2.857203 2.617992
25100 2.8012862 2.617992
25200 2.9017311 2.617992
25300 2.6965162 2.617992
25400 2.8921764 2.617992
25500 2.8951721 2.617992
25600 2.835405 2.617992
25700 2.7995091 2.617992
25800 2.8420679 2.617992
25900 2.8771532 2.617992
26000 2.7364474 2.617992
26100 2.9160896 2.617992
26200 2.874889 2.617992
26300 2.7937689 2.617992
26400 2.8501633 2.617992
26500 2.801723 2.617992
26600 2.894989 2.617992
26700 2.7308309 2.617992
26800 3.064748 2.617992
26900 2.7592258 2.617992
27000 2.8514479 2.617992
27100 2.8074438 2.617992
27200 2.9112736 2.617992
27300 2.6895401 2.617992
27400 2.8963186 2.617992
27500 2.8383781 2.617992
27600 2.8354815 2.617992
27700 2.827192 2.617992
27800 2.8403167 2.617992
27900 2.8776707 2.617992
28000 2.4848704 2.617992
28100 2.9783345 2.617992
28200 2.8181258 2.617992
28300 2.8711556 2.617992
28400 2.7568461 2.617992
28500 2.9022764 2.617992
28600 2.6787239 2.617992
28700 2.9255288 2.617992
28800 2.8954254 2.617992
28900 2.8463159 2.617992
29000 2.774445 2.617992
29100 2.8248271 2.617992
29200 2.8608492 2.617992
29300 2.7990258 2.617992
29400 2.88115 2.617992
29500 2.8399503 2.617992
29600 2.8346955 2.617992
29700 2.7546305 2.617992
29800 2.9086637 2.617992
29900 2.7789209 2.617992
30000 2.8301055 2.617992
30100 2.8509408 2.617992
30200 2.7721011 2.617992
30300 2.8919198 2.617992
30400 2.7826539 2.617992
30500 2.7807497 2.617992
30600 2.8801004 2.617992
30700 2.7649783 2.617992
30800 2.9036889 2.617992
30900 2.8137828 2.617992
31000 2.7716694 2.617992
31100 2.8616987 2.617992
31200 2.8042785 2.617992
31300 2.9376487 2.617992
31400 2.821614 2.617992
31500 2.7883238 2.617992
31600 2.7086695 2.617992
31700 2.9103867 2.617992
31800 2.7507962 2.617992
31900 2.908782 2.617992
32000 2.6289161 2.617992
32100 2.9891287 2.617992
32200 2.7756259 2.617992
32300 2.8890923 2.617992
32400 2.7292477 2.617992
32500 2.9573981 2.617992
32600 2.6073049 2.617992
32700 3.0628075 2.617992
32800 2.681949 2.617992
32900 2.9840168 2.617992
33000 2.7436621 2.617992
33100 2.8059466 2.617992
33200 2.818855 2.617992
33300 2.9130556 2.617992
33400 2.6783639 2.617992
33500 2.9114802 2.617992
33600 2.8009341 2.617992
33700 2.7419516 2.617992
33800 2.8921558 2.617992
33900 2.7919248 2.617992
34000 2.7005492 2.617992
34100 2.9188888 2.617992
34200 2.8537002 2.617992
34300 2.7847006 2.617992
34400 2.7776643 2.617992
34500 3.0257706 2.617992
34600 2.3755603 2.617992
34700 -2.8655737 2.617992
34800 2.1145203 2.617992
34900 3.0400722 2.617992
35000 2.6857141 2.617992
35100 3.0213225 2.617992
35200 2.442179 2.617992
35300 -2.9593262 2.617992
35400 2.4560846 2.617992
35500 3.0110006 2.617992
35600 2.7342039 2.617992
35700 2.8164789 2.617992
35800 2.7715413 2.617992
35900 3.0159264 2.617992
36000 2.2272764 2.617992
36100 2.9037618 2.617992
36200 2.6724314 2.617992
36300 2.9016982 2.617992
36400 2.7956737 2.617992
36500 2.7140269 2.617992
36600 2.9354008 2.617992
36700 2.562056 2.617992
36800 2.9191185 2.617992
36900 2.7390677 2.617992
37000 2.8597014 2.617992
37100 2.856257 2.617992
37200 2.62775 2.617992
37300 2.8269739 2.617992
37400 2.7486025 2.617992
37500 2.7906167 2.617992
37600 2.8232008 2.617992
37700 2.8726212 2.617992
37800 2.7334499 2.617992
37900 2.9727677 2.617992
38000 2.5239681 2.617992
38100 2.9617942 2.617992
38200 2.7719267 2.617992
38300 2.8078228 2.617992
38400 2.8209426 2.617992
38500 2.8235996 2.617992
38600 2.8499299 2.617992
38700 2.7104134 2.617992
38800 2.873947 2.617992
38900 2.638737 2.617992
39000 2.9388015 2.617992
39100 2.7345625 2.617992
39200 2.9197823 2.617992
39300 2.7700129 2.617992
39400 2.8173164 2.617992
39500 2.8174877 2.617992
39600 2.8028105 2.617992
39700 2.8554969 2.617992
39800 2.6532788 2.617992
39900 3.0269236 2.617992
40000 2.5854058 2.617992
40100 3.0201587 2.617992
40200 2.6176025 2.617992
40300 2.9460951 2.617992
40400 2.7005142 2.617992
40500 2.9709495 2.617992
40600 2.6258692 2.617992
40700 2.8850614 2.617992
40800 2.8029756 2.617992
40900 2.8518139 2.617992
41000 2.7111598 2.617992
41100 2.9636693 2.617992
41200 2.6957483 2.617992
41300 2.7762415 2.617992
41400 2.9130913 2.617992
41500 2.6890846 2.617992
41600 2.9218323 2.617992
41700 2.7606557 2.617992
41800 2.9121245 2.617992
41900 2.6632179 2.617992
42000 2.9347178 2.617992
42100 2.6318238 2.617992
42200 3.0037441 2.617992
42300 2.7286518 2.617992
42400 2.8869422 2.617992
42500 2.6251507 2.617992
42600 2.945108 2.617992
42700 2.6289291 2.617992
42800 2.9331396 2.617992
42900 2.7148487 2.617992
43000 2.9270064 2.617992
43100 2.6223152 2.617992
43200 3.0621588 2.617992
43300 2.5000968 2.617992
43400 2.9691236 2.617992
43500 2.7745203 2.617992
43600 2.8527962 2.617992
43700 2.7845934 2.617992
43800 2.9175586 2.617992
43900 2.5158637 2.617992
44000 3.032349 2.617992
44100 2.6299704 2.617992
44200 2.8301451 2.617992
44300 2.8849004 2.617992
44400 2.8190308 2.617992
44500 2.7093457 2.617992
44600 2.9127124 2.617992
44700 2.5584043 2.617992
44800 3.0175749 2.617992
44900 2.6888629 2.617992
45000 2.8484722 2.617992
45100 2.7856585 2.617992
45200 2.973464 2.617992
45300 2.3810197 2.617992
45400 3.0157763 2.617992
45500 2.7664951 2.617992
45600 2.8819817 2.617992
45700 2.6513335 2.617992
45800 3.043052 2.617992
45900 2.296471 2.617992
46000 -3.135472 2.617992
46100 2.5472465 2.617992
46200 3.0087048 2.617992
46300 2.6896684 2.617992
46400 2.9844903 2.617992
46500 2.4756817 2.617992
46600 -3.1321938 2.617992
46700 2.536982 2.617992
46800 3.0476777 2.617992
46900 2.6502508 2.617992
47000 2.9823905 2.617992
47100 2.5822052 2.617992
47200 3.1324541 2.617992
47300 2.463123 2.617992
47400 3.0509128 2.617992
47500 2.610687 2.617992
47600 2.9562219 2.617992
47700 2.6818338 2.617992
47800 3.0244388 2.617992
47900 2.4102481 2.617992
48000 3.1220897 2.617992
48100 2.6123354 2.617992
48200 2.978537 2.617992
48300 2.6891753 2.617992
48400 2.95455 2.617992
48500 2.5954039 2.617992
48600 3.0863363 2.617992
48700 2.4619364 2.617992
48800 3.0055157 2.617992
48900 2.6932294 2.617992
49000 2.8688146 2.617992
49100 2.7487262 2.617992
49200 3.015953 2.617992
49300 2.4398666 2.617992
49400 2.9989197 2.617992
49500 2.6976929 2.617992
49600 2.8356358 2.617992
49700 2.7796297 2.617992
49800 2.9236106 2.617992
49900 2.7128577 2.617992
50000 2.8271378 2.617992
50100 2.7798672 2.617992
50200 2.8182099 2.617992
50300 2.8392032 2.617992
50400 2.7376868 2.617992
50500 2.8837635 2.617992
50600 2.6824378 2.617992
50700 2.9030952 2.617992
50800 2.7311789 2.617992
50900 2.909767 2.617992
51000 2.7060841 2.617992
51100 2.9208888 2.617992
51200 2.5530542 2.617992
51300 3.1218116 2.617992
51400 2.6204529 2.617992
51500 2.9845195 2.617992
51600 2.6678029 2.617992
51700 3.0368985 2.617992
51800 2.3948816 2.617992
51900 3.0999025 2.617992
52000 2.5574563 2.617992
52100 2.9717304 2.617992
52200 2.7733761 2.617992
52300 2.8370298 2.617992
52400 2.7961436 2.617992
52500 2.8891775 2.617992
52600 2.4792648 2.617992
52700 2.911556 2.617992
52800 2.7709721 2.617992
52900 2.905457 2.617992
53000 2.7251292 2.617992
53100 2.9501281 2.617992
53200 2.6145432 2.617992
53300 2.9849143 2.617992
53400 2.7252739 2.617992
53500 2.829455 2.617992
53600 2.8061894 2.617992
53700 2.8216463 2.617992
53800 2.9006878 2.617992
53900 2.6969533 2.617992
54000 2.7792636 2.617992
54100 2.7725175 2.617992
54200 2.8436442 2.617992
54300 2.861653 2.617992
54400 2.8139913 2.617992
54500 2.9028913 2.617992
54600 2.6726349 2.617992
54700 2.7482041 2.617992
54800 2.873565 2.617992
54900 2.7581168 2.617992
55000 2.8561355 2.617992
55100 2.7598871 2.617992
55200 2.8639758 2.617992
55300 2.573283 2.617992
55400 2.8937817 2.617992
55500 2.7787638 2.617992
55600 2.8501905 2.617992
55700 2.7538056 2.617992
55800 3.0050174 2.617992
55900 2.6049366 2.617992
56000 2.8932212 2.617992
56100 2.7716426 2.617992
56200 2.8558934 2.617992
56300 2.7481219 2.617992
56400 2.949664 2.617992
56500 2.6802761 2.617992
56600 2.9008425 2.617992
56700 2.7966494 2.617992
56800 2.8179765 2.617992
56900 2.7844582 2.617992
57000 2.871532 2.617992
57100 2.7935822 2.617992
57200 2.9467927 2.617992
57300 2.7491063 2.617992
57400 2.820688 2.617992
57500 2.7826114 2.617992
57600 2.8163636 2.617992
57700 2.7992691 2.617992
57800 2.7944894 2.617992
57900 2.9000557 2.617992
58000 2.7967465 2.617992
58100 2.7914659 2.617992
58200 2.811635 2.617992
58300 2.8410411 2.617992
58400 2.8538296 2.617992
58500 2.9491369 2.617992
58600 2.7129407 2.617992
58700 2.8472448 2.617992
58800 2.8014807 2.617992
58900 2.8633267 2.617992
59000 2.7429409 2.617992
59100 2.8706557 2.617992
59200 2.7214436 2.617992
59300 2.9065983 2.617992
59400 2.7752004 2.617992
59500 2.8625052 2.617992
59600 2.7651455 2.617992
59700 2.8644547 2.617992
59800 2.7624001 2.617992
59900 2.8808627 2.617992
60000 2.7604403 2.617992
60100 2.8442025 2.617992
60200 2.7918212 2.617992
60300 2.8489723 2.617992
60400 2.7909928 2.617992
60500 2.7762938 2.617992
60600 2.7870218 2.617992
60700 2.8537627 2.617992
60800 2.8267959 2.617992
60900 2.8134824 2.617992
61000 2.8584659 2.617992
61100 2.7703262 2.617992
61200 2.8446947 2.617992
61300 2.8410327 2.617992
61400 2.8512768 2.617992
61500 2.7577625 2.617992
61600 2.8940139 2.617992
61700 2.638163 2.617992
61800 2.9348318 2.617992
61900 2.8304052 2.617992
62000 2.8639875 2.617992
62100 2.7484219 2.617992
62200 2.8643994 2.617992
62300 2.7554807 2.617992
62400 2.9375159 2.617992
62500 2.7141118 2.617992
62600 2.827913 2.617992
62700 2.7731413 2.617992
62800 2.8644583 2.617992
62900 2.7485731 2.617992
63000 2.94151 2.617992
63100 2.8316155 2.617992
63200 2.8917772 2.617992
63300 2.7595338 2.617992
63400 2.8808029 2.617992
63500 2.759935 2.617992
63600 2.9082644 2.617992
63700 2.844325 2.617992
63800 2.8151081 2.617992
63900 2.6820593 2.617992
64000 2.8967701 2.617992
64100 2.7859108 2.617992
64200 2.8777704 2.617992
64300 2.749282 2.617992
64400 2.8544246 2.617992
64500 2.7816411 2.617992
64600 2.9229636 2.617992
64700 2.7376741 2.617992
64800 2.899167 2.617992
64900 2.7422242 2.617992
65000 2.8170241 2.617992
65100 2.8703614 2.617992
65200 2.8421296 2.617992
65300 2.8199153 2.617992
65400 2.7486525 2.617992
65500 2.8645319 2.617992
65600 2.8194172 2.617992
65700 2.8408468 2.617992
65800 2.7542473 2.617992
65900 2.8374615 2.617992
66000 2.7513901 2.617992
66100 2.9040519 2.617992
66200 2.7619443 2.617992
66300 2.8748855 2.617992
66400 2.6202878 2.617992
66500 2.8420632 2.617992
66600 2.7599512 2.617992
66700 2.8109068 2.617992
66800 2.872659 2.617992
66900 2.7524702 2.617992
67000 2.8179417 2.617992
67100 2.8489103 2.617992
67200 2.7692147 2.617992
67300 2.915121 2.617992
67400 2.7659338 2.617992
67500 2.8625334 2.617992
67600 2.7262185 2.617992
67700 2.9641195 2.617992
67800 2.8475932 2.617992
67900 2.8368212 2.617992
68000 2.7384683 2.617992
68100 2.905198 2.617992
68200 2.7519215 2.617992
68300 2.863087 2.617992
68400 2.8344059 2.617992
68500 2.7495589 2.617992
68600 2.9116651 2.617992
68700 2.6983891 2.617992
68800 2.9827288 2.617992
68900 2.5737752 2.617992
69000 3.0273351 2.617992
69100 2.5656947 2.617992
69200 3.0146089 2.617992
69300 2.6749648 2.617992
69400 2.903582 2.617992
69500 2.7168534 2.617992
69600 3.0222849 2.617992
69700 2.4719017 2.617992
69800 3.043848 2.617992
69900 2.732107 2.617992
70000 2.8914176 2.617992
70100 2.7546281 2.617992
70200 2.8020725 2.617992
70300 2.592755 2.617992
70400 2.9224286 2.617992
70500 2.8246015 2.617992
70600 2.8342565 2.617992
70700 2.8318066 2.617992
70800 2.7344459 2.617992
70900 2.8778853 2.617992
71000 2.4838008 2.617992
71100 3.0499973 2.617992
71200 2.7052823 2.617992
71300 2.8590903 2.617992
71400 2.8501091 2.617992
71500 2.7088707 2.617992
71600 2.7946684 2.617992
71700 2.8640925 2.617992
71800 2.8887616 2.617992
71900 2.7423373 2.617992
72000 2.9049368 2.617992
72100 2.7793684 2.617992
72200 2.7556001 2.617992
72300 2.9037139 2.617992
72400 2.7049633 2.617992
72500 2.8587576 2.617992
72600 2.7988992 2.617992
72700 2.9062424 2.617992
72800 2.6160316 2.617992
72900 3.0308178 2.617992
73000 2.503558 2.617992
73100 3.0158749 2.617992
73200 2.7891403 2.617992
73300 2.8109252 2.617992
73400 2.7618616 2.617992
73500 3.0130749 2.617992
73600 2.5320488 2.617992
73700 3.1097227 2.617992
73800 2.5920202 2.617992
73900 2.9453161 2.617992
74000 2.7201886 2.617992
74100 2.8923956 2.617992
74200 2.5938901 2.617992
74300 2.9638761 2.617992
74400 2.7877187 2.617992
74500 2.8500139 2.617992
74600 2.8142704 2.617992
74700 2.8443659 2.617992
74800 2.7579537 2.617992
74900 2.8446975 2.617992
75000 2.8255559 2.617992
75100 2.7591739 2.617992
75200 2.8357287 2.617992
75300 2.8333859 2.617992
75400 2.7336148 2.617992
75500 2.8281786 2.617992
75600 2.9913807 2.617992
75700 2.5081391 2.617992
75800 2.9901879 2.617992
75900 2.7160076 2.617992
76000 2.8852994 2.617992
76100 2.7822317 2.617992
76200 3.0404537 2.617992
76300 2.3291841 2.617992
76400 3.0753592 2.617992
76500 2.6825084 2.617992
76600 2.8486061 2.617992
76700 2.7846752 2.617992
76800 2.8868025 2.617992
76900 2.6551452 2.617992
77000 3.0294119 2.617992
77100 2.6213448 2.617992
77200 2.9278057 2.617992
77300 2.7423045 2.617992
77400 2.8769885 2.617992
77500 2.7532993 2.617992
77600 2.8843108 2.617992
77700 2.7608613 2.617992
77800 2.8659556 2.617992
77900 2.7358853 2.617992
78000 2.8950575 2.617992
78100 2.7350764 2.617992
78200 2.8335556 2.617992
78300 2.9162992 2.617992
78400 2.6970608 2.617992
78500 2.8000904 2.617992
78600 2.8684672 2.617992
78700 2.8235304 2.617992
78800 2.7683378 2.617992
78900 3.054852 2.617992
79000 2.4964254 2.617992
79100 2.8923781 2.617992
79200 2.8293019 2.617992
79300 2.8015683 2.617992
79400 2.8135496 2.617992
79500 2.8944368 2.617992
79600 2.85848 2.617992
79700 2.6752496 2.617992
79800 2.8779492 2.617992
79900 2.7198474 2.617992
80000 2.868493 2.617992
80100 2.8237018 2.617992
80200 2.9624936 2.617992
80300 2.6635853 2.617992
80400 2.9149657 2.617992
80500 2.7249025 2.617992
80600 2.8567074 2.617992
80700 2.7214958 2.617992
80800 2.9591521 2.617992
80900 2.6687427 2.617992
81000 2.9598618 2.617992
81100 2.6525652 2.617992
81200 2.9101972 2.617992
81300 2.7758617 2.617992
81400 2.9305856 2.617992
81500 2.5621259 2.617992
81600 -2.9958383 2.617992
81700 2.559942 2.617992
81800 2.9734113 2.617992
81900 2.7193488 2.617992
82000 2.8849747 2.617992
82100 2.6133516 2.617992
82200 2.9936464 2.617992
82300 2.6920913 2.617992
82400 2.8983792 2.617992
82500 2.7928018 2.617992
82600 2.8527327 2.617992
82700 2.8065046 2.617992
82800 2.8546203 2.617992
82900 2.8168225 2.617992
83000 2.7649523 2.617992
83100 2.7995 2.617992
83200 2.8017438 2.617992
83300 2.8574337 2.617992
83400 2.6970153 2.617992
83500 2.8165436 2.617992
83600 2.6236741 2.617992
83700 2.91252 2.617992
83800 2.7622356 2.617992
83900 2.8842992 2.617992
84000 2.7368836 2.617992
84100 2.9795988 2.617992
84200 2.571333 2.617992
84300 3.0326616 2.617992
84400 2.6501774 2.617992
84500 2.8974106 2.617992
84600 2.705305 2.617992
84700 3.0114347 2.617992
84800 2.4780119 2.617992
84900 3.0811206 2.617992
85000 2.802867 2.617992
85100 2.7908327 2.617992
85200 2.7872629 2.617992
85300 2.8619755 2.617992
85400 2.7499013 2.617992
85500 2.8553565 2.617992
85600 2.841453 2.617992
85700 2.7365225 2.617992
85800 2.8646618 2.617992
85900 2.8314089 2.617992
86000 2.8309942 2.617992
86100 2.7307362 2.617992
86200 2.9721987 2.617992
86300 2.7840731 2.617992
86400 2.8540169 2.617992
86500 2.8463773 2.617992
86600 2.7592591 2.617992
86700 2.7867973 2.617992
86800 2.9773654 2.617992
86900 2.7908367 2.617992
87000 2.792532 2.617992
87100 2.8369232 2.617992
87200 2.8337591 2.617992
87300 2.7550615 2.617992
87400 2.9303964 2.617992
87500 2.6383695 2.617992
87600 2.7887635 2.617992
87700 2.8269167 2.617992
87800 2.8675964 2.617992
87900 2.7504472 2.617992
88000 2.8057497 2.617992
88100 2.9172106 2.617992
88200 2.6207382 2.617992
88300 2.9384387 2.617992
88400 2.8189042 2.617992
88500 2.8448635 2.617992
88600 2.7517419 2.617992
88700 2.9873862 2.617992
88800 2.5784768 2.617992
88900 2.9267191 2.617992
89000 2.8351214 2.617992
89100 2.8541295 2.617992
89200 2.7539679 2.617992
89300 2.8646993 2.617992
89400 2.8907418 2.617992
89500 2.6395075 2.617992
89600 2.8788062 2.617992
89700 2.8299044 2.617992
89800 2.8359182 2.617992
89900 2.7435016 2.617992
90000 2.9605618 2.617992
90100 2.6310845 2.617992
90200 2.9008763 2.617992
90300 2.8318816 2.617992
90400 2.8529345 2.617992
90500 2.7411349 2.617992
90600 2.8625289 2.617992
90700 2.8593885 2.617992
90800 2.8249374 2.617992
90900 2.8398911 2.617992
91000 2.8353972 2.617992
91100 2.800346 2.617992
91200 2.7761945 2.617992
91300 2.9104972 2.617992
91400 2.759639 2.617992
91500 2.7799685 2.617992
91600 2.8981956 2.617992
91700 2.8300966 2.617992
91800 2.7221185 2.617992
91900 2.8822284 2.617992
92000 2.82278 2.617992
92100 2.8889656 2.617992
92200 2.8335775 2.617992
92300 2.831419 2.617992
92400 2.786251 2.617992
92500 2.8509558 2.617992
92600 2.8033242 2.617992
92700 2.8579842 2.617992
92800 2.697201 2.617992
92900 2.9261397 2.617992
93000 2.7202866 2.617992
93100 2.9197183 2.617992
93200 2.6897003 2.617992
93300 2.9129747 2.617992
93400 2.6423488 2.617992
93500 3.0204618 2.617992
93600 2.6639688 2.617992
93700 2.9358636 2.617992
93800 2.7321296 2.617992
93900 2.947825 2.617992
94000 2.5074891 2.617992
94100 -3.1303265 2.617992
94200 2.6952326 2.617992
94300 2.8670608 2.617992
94400 2.7661999 2.617992
94500 2.885989 2.617992
94600 2.6581509 2.617992
94700 2.9565164 2.617992
94800 2.4979669 2.617992
94900 2.8736246 2.617992
95000 2.7737424 2.617992
95100 2.8636763 2.617992
95200 2.760345 2.617992
95300 2.878709 2.617992
95400 2.5188102 2.617992
95500 2.9240727 2.617992
95600 2.7420496 2.617992
95700 2.868045 2.617992
95800 2.8012579 2.617992
95900 2.8537665 2.617992
96000 2.5208105 2.617992
96100 2.980404 2.617992
96200 2.6959406 2.617992
96300 2.8632515 2.617992
96400 2.7357341 2.617992
96500 2.8008506 2.617992
96600 2.8109071 2.617992
96700 2.7964683 2.617992
96800 2.702892 2.617992
96900 2.8359561 2.617992
97000 2.7459876 2.617992
97100 2.8457775 2.617992
97200 2.8304313 2.617992
97300 2.7294208 2.617992
97400 2.6694863 2.617992
97500 2.8203036 2.617992
97600 2.7456978 2.617992
97700 2.8993208 2.617992
97800 2.7595933 2.617992
97900 2.7887747 2.617992
98000 2.6895458 2.617992
98100 2.6701175 2.617992
98200 2.738171 2.617992
98300 2.7974019 2.617992
98400 2.8225633 2.617992
98500 2.7461226 2.617992
98600 2.8420394 2.617992
98700 2.7157742 2.617992
98800 2.7491841 2.617992
98900 2.8685485 2.617992
99000 2.7642255 2.617992
99100 2.8753451 2.617992
99200 2.6194363 2.617992
99300 2.6752244 2.617992
99400 2.1852194 2.617992
99500 3.1074481 2.617992
99600 2.6993041 2.617992
99700 2.9535218 2.617992
99800 2.5494704 2.617992
99900 -3.1003817 2.617992
100000 2.013315 2.617992
100100 -3.0318368 2.617992
100200 2.6212469 2.617992
100300 2.9703256 2.617992
100400 2.6027277 2.617992
