#Iteration cv_0 center_0
36100 -2.9663322 -3.14159
36200 3.0850448 -3.14159
36300 -3.105286 -3.14159
36400 3.1360769 -3.14159
36500 3.0712387 -3.14159
36600 -2.9268683 -3.14159
36700 2.782393 -3.14159
36800 -2.9288943 -3.14159
36900 3.1196478 -3.14159
37000 3.1246159 -3.14159
37100 3.1333052 -3.14159
37200 -3.0718065 -3.14159
37300 3.0391449 -3.14159
37400 3.1003625 -3.14159
37500 -2.930201 -3.14159
37600 3.0276736 -3.14159
37700 -3.0982834 -3.14159
37800 -3.1272647 -3.14159
37900 3.1022542 -3.14159
38000 3.1164381 -3.14159
38100 -3.0649663 -3.14159
38200 3.1349895 -3.14159
38300 3.0944042 -3.14159
38400 -3.101115 -3.14159
38500 3.1087253 -3.14159
38600 -3.1187887 -3.14159
38700 3.1351696 -3.14159
38800 -3.1119277 -3.14159
38900 2.9963341 -3.14159
39000 -3.1137494 -3.14159
39100 -3.0910886 -3.14159
39200 3.0860441 -3.14159
39300 -3.08582 -3.14159
39400 3.0514809 -3.14159
39500 -2.9578778 -3.14159
39600 2.8133784 -3.14159
39700 -2.9378077 -3.14159
39800 3.0386066 -3.14159
39900 -3.1247666 -3.14159
40000 -3.099732 -3.14159
40100 3.0152885 -3.14159
40200 -2.8725656 -3.14159
40300 2.9168672 -3.14159
40400 -3.0849185 -3.14159
40500 3.1045274 -3.14159
40600 -3.0766922 -3.14159
40700 3.0623378 -3.14159
40800 -3.0593021 -3.14159
40900 -3.125929 -3.14159
41000 2.9038686 -3.14159
41100 -3.0514459 -3.14159
41200 3.1390374 -3.14159
41300 -3.129127 -3.14159
41400 3.0961082 -3.14159
41500 -3.0985307 -3.14159
41600 -3.1196838 -3.14159
41700 2.956457 -3.14159
41800 -3.0593404 -3.14159
41900 -3.1410139 -3.14159
42000 3.1320844 -3.14159
42100 3.1222579 -3.14159
42200 -3.0346679 -3.14159
42300 2.9154004 -3.14159
42400 -3.1087991 -3.14159
42500 -2.9527887 -3.14159
42600 3.0450567 -3.14159
42700 -3.0971731 -3.14159
42800 3.1293427 -3.14159
42900 -3.131053 -3.14159
43000 3.0156644 -3.14159
43100 -2.9759629 -3.14159
43200 -3.058779 -3.14159
43300 3.0684243 -3.14159
43400 -3.1117318 -3.14159
43500 3.1294562 -3.14159
43600 3.1408165 -3.14159
43700 3.0955499 -3.14159
43800 -2.7270141 -3.14159
43900 3.0035056 -3.14159
44000 3.1042407 -3.14159
44100 -3.0925014 -3.14159
44200 3.0968905 -3.14159
44300 -3.0724179 -3.14159
44400 2.9696904 -3.14159
44500 -2.647626 -3.14159
44600 2.9066568 -3.14159
44700 -3.0472605 -3.14159
44800 3.0626147 -3.14159
44900 -3.1026561 -3.14159
45000 -3.1180889 -3.14159
45100 2.9756975 -3.14159
45200 -2.8970987 -3.14159
45300 2.9482655 -3.14159
45400 -3.116395 -3.14159
45500 -3.1173005 -3.14159
45600 3.1357806 -3.14159
45700 3.0986176 -3.14159
45800 -3.0210617 -3.14159
45900 -3.0367809 -3.14159
46000 2.8054071 -3.14159
46100 -3.0963648 -3.14159
46200 -3.1052437 -3.14159
46300 -3.1375436 -3.14159
46400 3.0751682 -3.14159
46500 -3.0202003 -3.14159
46600 3.0622396 -3.14159
46700 2.9272217 -3.14159
46800 -2.9437816 -3.14159
46900 3.0607346 -3.14159
47000 -3.1278232 -3.14159
47100 3.1280381 -3.14159
47200 -3.0311339 -3.14159
47300 2.979724 -3.14159
47400 3.1379664 -3.14159
47500 -3.0523652 -3.14159
47600 3.1089993 -3.14159
47700 3.0926117 -3.14159
47800 -3.0520489 -3.14159
47900 3.1077017 -3.14159
48000 2.9242234 -3.14159
48100 -3.0384934 -3.14159
48200 3.0618826 -3.14159
48300 3.1377782 -3.14159
48400 -3.1234965 -3.14159
48500 -3.1121389 -3.14159
48600 3.0270709 -3.14159
48700 -2.9264591 -3.14159
48800 3.034933 -3.14159
48900 -3.1236674 -3.14159
49000 -3.1348908 -3.14159
49100 -3.1379817 -3.14159
49200 3.0994163 -3.14159
49300 -3.0846637 -3.14159
49400 3.0104379 -3.14159
49500 3.0036114 -3.14159
49600 -3.0225393 -3.14159
49700 3.0709666 -3.14159
49800 -3.1352965 -3.14159
49900 -3.0913189 -3.14159
50000 3.0837741 -3.14159
50100 3.1375562 -3.14159
50200 -3.0813351 -3.14159
50300 3.0930189 -3.14159
50400 3.1394922 -3.14159
50500 -3.0959312 -3.14159
50600 3.0642647 -3.14159
50700 -3.0690309 -3.14159
50800 3.1004386 -3.14159
50900 -3.0870106 -3.14159
51000 3.0772882 -3.14159
51100 3.1157265 -3.14159
51200 -3.078986 -3.14159
51300 3.0742197 -3.14159
51400 -3.1221791 -3.14159
51500 -2.9413674 -3.14159
51600 2.9401939 -3.14159
51700 -3.0953539 -3.14159
51800 -3.1326458 -3.14159
51900 3.1189967 -3.14159
52000 -3.0686278 -3.14159
52100 2.9366261 -3.14159
52200 -2.8345083 -3.14159
52300 -2.9435734 -3.14159
52400 2.9064917 -3.14159
52500 -3.0241306 -3.14159
52600 3.0886684 -3.14159
52700 -3.1128161 -3.14159
52800 -3.1169379 -3.14159
52900 2.9823151 -3.14159
53000 -2.8726899 -3.14159
53100 3.141169 -3.14159
53200 -3.1216748 -3.14159
53300 3.0777401 -3.14159
53400 -3.1022686 -3.14159
53500 -3.0239598 -3.14159
53600 2.6799595 -3.14159
53700 -2.6867562 -3.14159
53800 2.9923007 -3.14159
53900 3.1061527 -3.14159
54000 -3.085504 -3.14159
54100 3.129139 -3.14159
54200 -3.1347546 -3.14159
54300 2.9377982 -3.14159
54400 -3.0782764 -3.14159
54500 -3.1335664 -3.14159
54600 -3.133205 -3.14159
54700 3.1304855 -3.14159
54800 3.1277022 -3.14159
54900 -2.9858686 -3.14159
55000 2.8144792 -3.14159
55100 -3.1406728 -3.14159
55200 -3.054505 -3.14159
55300 3.0785629 -3.14159
55400 -3.1111964 -3.14159
55500 3.1327345 -3.14159
55600 -3.1220758 -3.14159
55700 2.9055067 -3.14159
55800 -2.9319281 -3.14159
55900 -3.1301888 -3.14159
56000 3.0689825 -3.14159
56100 -3.0372929 -3.14159
56200 3.0372976 -3.14159
56300 -3.0302803 -3.14159
56400 -3.0347746 -3.14159
56500 2.9538636 -3.14159
56600 -3.1231958 -3.14159
56700 -3.1061192 -3.14159
56800 3.0868417 -3.14159
56900 -3.1291068 -3.14159
57000 -3.0632549 -3.14159
57100 2.7724081 -3.14159
57200 -2.9181303 -3.14159
57300 3.0932184 -3.14159
57400 3.0868625 -3.14159
57500 -3.0847269 -3.14159
57600 -3.1115339 -3.14159
57700 3.0043683 -3.14159
57800 -2.7212322 -3.14159
57900 3.0581546 -3.14159
58000 -3.0747178 -3.14159
58100 3.127675 -3.14159
58200 3.0691176 -3.14159
58300 -2.950899 -3.14159
58400 2.9040826 -3.14159
58500 -2.7511734 -3.14159
58600 2.8032861 -3.14159
58700 -2.9826014 -3.14159
58800 3.0869102 -3.14159
58900 3.1268617 -3.14159
59000 -2.9992099 -3.14159
59100 2.7934297 -3.14159
59200 -2.6042894 -3.14159
59300 2.8471949 -3.14159
59400 -3.0481017 -3.14159
59500 3.1087995 -3.14159
59600 -3.1165347 -3.14159
59700 3.0625078 -3.14159
59800 -3.0571387 -3.14159
59900 -3.0072371 -3.14159
60000 3.1005795 -3.14159
60100 -3.0926852 -3.14159
60200 3.0372614 -3.14159
60300 -2.9841499 -3.14159
60400 2.9315747 -3.14159
60500 -2.8464227 -3.14159
60600 2.8753906 -3.14159
60700 3.0273238 -3.14159
60800 -3.0067413 -3.14159
60900 3.0563775 -3.14159
61000 -3.0564049 -3.14159
61100 3.0295195 -3.14159
61200 -3.0458045 -3.14159
61300 -3.0210664 -3.14159
61400 2.9519923 -3.14159
61500 -3.0780587 -3.14159
61600 3.0738776 -3.14159
61700 -3.0891972 -3.14159
61800 -3.1389832 -3.14159
61900 2.9264985 -3.14159
62000 -2.7902558 -3.14159
62100 2.9184786 -3.14159
62200 -3.1212806 -3.14159
62300 -3.0974958 -3.14159
62400 3.0973964 -3.14159
62500 -3.1012225 -3.14159
62600 2.9320715 -3.14159
62700 -2.6941383 -3.14159
62800 3.0041236 -3.14159
62900 -3.1180909 -3.14159
63000 -3.1372684 -3.14159
63100 3.1264366 -3.14159
63200 -3.0727218 -3.14159
63300 2.8741873 -3.14159
63400 -2.6255487 -3.14159
63500 2.9282537 -3.14159
63600 -3.0901497 -3.14159
63700 3.1156895 -3.14159
63800 -3.0800292 -3.14159
63900 3.0482394 -3.14159
64000 3.1333934 -3.14159
64100 -3.1294319 -3.14159
64200 3.0322951 -3.14159
64300 -3.0484121 -3.14159
64400 3.0641836 -3.14159
64500 -3.0356881 -3.14159
64600 2.8977188 -3.14159
64700 -2.6715881 -3.14159
64800 2.8365081 -3.14159
64900 -3.0325626 -3.14159
65000 3.1169565 -3.14159
65100 3.1134592 -3.14159
65200 -3.0551876 -3.14159
65300 2.9059643 -3.14159
65400 -2.6947155 -3.14159
65500 2.9335547 -3.14159
65600 -3.041869 -3.14159
65700 3.0801808 -3.14159
65800 -3.1338771 -3.14159
65900 -3.1061859 -3.14159
66000 2.989394 -3.14159
66100 -2.6211048 -3.14159
66200 2.6362404 -3.14159
66300 -2.9225338 -3.14159
66400 3.0498453 -3.14159
66500 -3.0805693 -3.14159
66600 3.0463414 -3.14159
66700 -2.9265565 -3.14159
66800 2.7814708 -3.14159
66900 -2.8539543 -3.14159
67000 3.0665468 -3.14159
67100 -3.0830879 -3.14159
67200 3.1333955 -3.14159
67300 2.9794717 -3.14159
67400 -2.7279181 -3.14159
67500 2.603266 -3.14159
67600 -2.9814191 -3.14159
67700 3.0173952 -3.14159
67800 -3.0330872 -3.14159
67900 2.9977353 -3.14159
68000 -2.9026197 -3.14159
68100 2.6221498 -3.14159
68200 -2.2303934 -3.14159
68300 2.5857585 -3.14159
68400 -2.8510425 -3.14159
68500 3.0208241 -3.14159
68600 -3.0356105 -3.14159
68700 2.9409304 -3.14159
68800 -2.8546942 -3.14159
68900 2.3353834 -3.14159
69000 -2.7869559 -3.14159
69100 2.9753648 -3.14159
69200 -3.0456682 -3.14159
69300 3.1301094 -3.14159
69400 3.0172163 -3.14159
69500 -2.7698814 -3.14159
69600 2.5226014 -3.14159
69700 -2.8308423 -3.14159
69800 3.0359337 -3.14159
69900 -3.1392989 -3.14159
70000 -3.1146168 -3.14159
70100 -3.1143269 -3.14159
70200 3.0477579 -3.14159
70300 -2.9440604 -3.14159
70400 3.0227674 -3.14159
70500 3.1289574 -3.14159
70600 -3.1035279 -3.14159
70700 3.036036 -3.14159
70800 -2.8946061 -3.14159
70900 2.9275076 -3.14159
71000 -3.0003363 -3.14159
71100 -3.0992027 -3.14159
71200 3.0263203 -3.14159
71300 -3.0587595 -3.14159
71400 3.0930113 -3.14159
71500 -3.0694691 -3.14159
71600 3.0646756 -3.14159
71700 -3.0410452 -3.14159
71800 -3.0985106 -3.14159
71900 3.0758889 -3.14159
72000 -3.1378764 -3.14159
72100 -2.9919062 -3.14159
72200 2.767312 -3.14159
72300 -2.6294979 -3.14159
72400 2.7836525 -3.14159
72500 3.1147807 -3.14159
72600 -3.0343255 -3.14159
72700 3.0517508 -3.14159
72800 3.132168 -3.14159
72900 -3.0034836 -3.14159
73000 3.0440428 -3.14159
73100 -3.0945249 -3.14159
73200 -3.1411996 -3.14159
73300 3.1112089 -3.14159
73400 -3.0518463 -3.14159
73500 2.9588264 -3.14159
73600 -2.8809395 -3.14159
73700 2.913837 -3.14159
73800 -3.1220136 -3.14159
73900 -3.0626708 -3.14159
74000 3.0547209 -3.14159
74100 -3.1331957 -3.14159
74200 -2.9068487 -3.14159
74300 2.5391864 -3.14159
74400 -2.6973601 -3.14159
74500 2.9266325 -3.14159
74600 -3.0701166 -3.14159
74700 -3.1344083 -3.14159
74800 3.0894629 -3.14159
74900 -3.0997818 -3.14159
75000 2.9161215 -3.14159
75100 -2.692981 -3.14159
75200 2.9563569 -3.14159
75300 -3.105449 -3.14159
75400 -3.0891522 -3.14159
75500 3.0933595 -3.14159
75600 3.071172 -3.14159
75700 -2.8509509 -3.14159
75800 3.0845832 -3.14159
75900 -3.0571832 -3.14159
76000 3.0187723 -3.14159
76100 -3.0292712 -3.14159
76200 3.1388081 -3.14159
76300 2.7812711 -3.14159
76400 -2.653727 -3.14159
76500 2.889938 -3.14159
76600 -2.9646217 -3.14159
76700 2.9721799 -3.14159
76800 -3.0285139 -3.14159
76900 3.0716916 -3.14159
77000 3.0159915 -3.14159
77100 -2.8686836 -3.14159
77200 2.8574798 -3.14159
77300 -2.959698 -3.14159
77400 3.1133183 -3.14159
77500 3.0697527 -3.14159
77600 -3.1060987 -3.14159
77700 -2.9051415 -3.14159
77800 2.8951751 -3.14159
77900 -3.0022641 -3.14159
78000 3.0359593 -3.14159
78100 -3.0850789 -3.14159
78200 -3.1381381 -3.14159
78300 2.9540901 -3.14159
78400 -2.5436055 -3.14159
78500 2.6986479 -3.14159
78600 -3.0408596 -3.14159
78700 3.0917433 -3.14159
78800 -3.0569082 -3.14159
78900 3.0694705 -3.14159
79000 3.1232631 -3.14159
79100 -2.8084808 -3.14159
79200 2.8046502 -3.14159
79300 -3.0502623 -3.14159
79400 3.1076148 -3.14159
79500 -3.069811 -3.14159
79600 3.0080958 -3.14159
79700 -3.116623 -3.14159
79800 -3.122793 -3.14159
79900 2.9631484 -3.14159
80000 -3.0535423 -3.14159
80100 3.1123557 -3.14159
80200 -3.0725058 -3.14159
80300 2.9012496 -3.14159
80400 -2.7033678 -3.14159
80500 2.8543822 -3.14159
80600 -3.0904718 -3.14159
80700 -3.1256955 -3.14159
80800 3.1297378 -3.14159
80900 3.1158356 -3.14159
81000 3.0651233 -3.14159
81100 -2.5680559 -3.14159
81200 2.6732043 -3.14159
81300 -2.9998758 -3.14159
81400 3.1108185 -3.14159
81500 3.140963 -3.14159
81600 3.0978403 -3.14159
81700 -3.0414898 -3.14159
81800 -2.9047498 -3.14159
81900 2.782816 -3.14159
82000 -2.9960134 -3.14159
82100 3.0887006 -3.14159
82200 -3.1066596 -3.14159
82300 3.0761367 -3.14159
82400 -2.9308966 -3.14159
82500 2.8933598 -3.14159
82600 -3.0176481 -3.14159
82700 -3.0980128 -3.14159
82800 3.11973 -3.14159
82900 -3.1226386 -3.14159
83000 3.0418083 -3.14159
83100 -2.7034607 -3.14159
83200 2.4505982 -3.14159
83300 -2.8008283 -3.14159
83400 3.0001225 -3.14159
83500 -3.0862783 -3.14159
83600 3.037189 -3.14159
83700 -2.9554013 -3.14159
83800 2.8349542 -3.14159
83900 -3.0787881 -3.14159
84000 -3.1411357 -3.14159
84100 -3.1340844 -3.14159
84200 -3.1359382 -3.14159
84300 3.0724601 -3.14159
84400 -2.9525309 -3.14159
84500 2.7410482 -3.14159
84600 -2.9103863 -3.14159
84700 3.1092952 -3.14159
84800 -3.1094904 -3.14159
84900 3.0746252 -3.14159
85000 3.1331818 -3.14159
85100 -2.9219808 -3.14159
85200 2.6484724 -3.14159
85300 -2.6585786 -3.14159
85400 3.0289209 -3.14159
85500 3.1389759 -3.14159
85600 -3.0928101 -3.14159
85700 3.0721159 -3.14159
85800 -3.1230534 -3.14159
85900 -3.0701035 -3.14159
86000 -3.0181127 -3.14159
86100 3.0252214 -3.14159
86200 -3.0647556 -3.14159
86300 3.0841139 -3.14159
86400 -3.1111394 -3.14159
86500 -3.1047006 -3.14159
86600 2.8933744 -3.14159
86700 -3.0461263 -3.14159
86800 3.1200452 -3.14159
86900 -3.0993683 -3.14159
87000 3.0778513 -3.14159
87100 -3.081911 -3.14159
87200 3.0901276 -3.14159
87300 2.9805957 -3.14159
87400 -2.9126661 -3.14159
87500 3.0210248 -3.14159
87600 -3.1126638 -3.14159
87700 3.1085605 -3.14159
87800 -3.0957437 -3.14159
87900 -3.1150369 -3.14159
88000 3.0774045 -3.14159
88100 3.1326362 -3.14159
88200 3.0822736 -3.14159
88300 -3.0681852 -3.14159
88400 3.0737751 -3.14159
88500 -2.9727267 -3.14159
88600 2.7502972 -3.14159
88700 -3.0759937 -3.14159
88800 3.1214771 -3.14159
88900 -3.1166409 -3.14159
89000 -3.1412435 -3.14159
89100 -3.1315823 -3.14159
89200 3.0841294 -3.14159
89300 2.9724798 -3.14159
89400 -2.8413562 -3.14159
89500 3.0020417 -3.14159
89600 -3.0872925 -3.14159
89700 -3.1284005 -3.14159
89800 3.0419002 -3.14159
89900 -2.9631598 -3.14159
90000 2.8209484 -3.14159
90100 -2.8266312 -3.14159
90200 3.00147 -3.14159
90300 -3.0603028 -3.14159
90400 3.0826978 -3.14159
90500 -3.1109563 -3.14159
90600 -3.0760631 -3.14159
90700 2.9631622 -3.14159
