#Iteration cv_0 center_0
41500 -0.1640029 -0.523598
41600 -1.1591218 -0.523598
41700 -1.0406402 -0.523598
41800 -0.55350653 -0.523598
41900 -0.71502981 -0.523598
42000 -0.5974494 -0.523598
42100 -0.61518137 -0.523598
42200 -1.1804533 -0.523598
42300 -0.86905088 -0.523598
42400 -0.56894417 -0.523598
42500 -0.89608203 -0.523598
42600 -0.56158986 -0.523598
42700 -0.98268023 -0.523598
42800 -0.73324937 -0.523598
42900 -0.76936255 -0.523598
43000 -0.66589868 -0.523598
43100 -0.93327483 -0.523598
43200 -0.60958322 -0.523598
43300 -0.96605429 -0.523598
43400 -0.4947714 -0.523598
43500 -0.67312447 -0.523598
43600 -1.0042335 -0.523598
43700 -0.90126665 -0.523598
43800 -0.67799296 -0.523598
43900 -0.81238303 -0.523598
44000 -0.3934267 -0.523598
44100 -1.0136844 -0.523598
44200 -0.91311176 -0.523598
44300 -0.82612385 -0.523598
44400 -0.6915098 -0.523598
44500 -0.86079075 -0.523598
44600 -0.72074827 -0.523598
44700 -1.0994546 -0.523598
44800 -0.98914724 -0.523598
44900 -0.94931322 -0.523598
45000 -0.93419191 -0.523598
45100 -0.64949131 -0.523598
45200 -0.81951302 -0.523598
45300 -0.79922875 -0.523598
45400 -0.58976906 -0.523598
45500 -0.98944376 -0.523598
45600 -0.86509473 -0.523598
45700 -0.86972762 -0.523598
45800 -0.83059038 -0.523598
45900 -0.71205202 -0.523598
46000 -0.80855966 -0.523598
46100 -0.36889971 -0.523598
46200 -0.84767728 -0.523598
46300 -0.84351552 -0.523598
46400 -0.97902955 -0.523598
46500 -0.95019769 -0.523598
46600 -0.91718453 -0.523598
46700 -0.33189086 -0.523598
46800 -0.71996142 -0.523598
46900 -0.606697 -0.523598
47000 -0.90363405 -0.523598
47100 -0.84071132 -0.523598
47200 -0.83620126 -0.523598
47300 -0.72039631 -0.523598
47400 -0.39644857 -0.523598
47500 -0.76232032 -0.523598
47600 -0.91665526 -0.523598
47700 -1.0016804 -0.523598
47800 -0.93911037 -0.523598
47900 -0.90588418 -0.523598
48000 -0.63491783 -0.523598
48100 -0.54724986 -0.523598
48200 -0.65795048 -0.523598
48300 -0.78571519 -0.523598
48400 -0.76178722 -0.523598
48500 -0.90756724 -0.523598
48600 -0.86444403 -0.523598
48700 -1.1393204 -0.523598
48800 -0.91269465 -0.523598
48900 -0.75325464 -0.523598
49000 -0.66715336 -0.523598
49100 -0.58893636 -0.523598
49200 -0.70629638 -0.523598
49300 -0.81723536 -0.523598
49400 -0.89905823 -0.523598
49500 -0.87918489 -0.523598
49600 -0.93658053 -0.523598
49700 -0.85989806 -0.523598
49800 -0.88962674 -0.523598
49900 -0.58409422 -0.523598
50000 -0.41764223 -0.523598
50100 -0.7178145 -0.523598
50200 -0.62548198 -0.523598
50300 -0.93736134 -0.523598
50400 -0.78116781 -0.523598
50500 -1.1013519 -0.523598
50600 -0.69956376 -0.523598
50700 -0.72101967 -0.523598
50800 -0.57447967 -0.523598
50900 -0.8150425 -0.523598
51000 -0.60172033 -0.523598
51100 -1.0144423 -0.523598
51200 -0.83660342 -0.523598
51300 -1.1623099 -0.523598
51400 -0.64482423 -0.523598
51500 -0.72280547 -0.523598
51600 -0.67998561 -0.523598
51700 -0.69181433 -0.523598
51800 -1.1356853 -0.523598
51900 -0.9754756 -0.523598
52000 -0.9082068 -0.523598
52100 -0.61100745 -0.523598
52200 -0.93766316 -0.523598
52300 -0.71170497 -0.523598
52400 -0.99295758 -0.523598
52500 -0.67421724 -0.523598
52600 -1.087608 -0.523598
52700 -0.73716838 -0.523598
52800 -0.96188547 -0.523598
52900 -0.53413245 -0.523598
53000 -0.70085423 -0.523598
53100 -0.72648474 -0.523598
53200 -0.92249475 -0.523598
53300 -0.55942706 -0.523598
53400 -0.75248653 -0.523598
53500 -0.76183707 -0.523598
53600 -0.62833356 -0.523598
53700 -0.90955292 -0.523598
53800 -0.3144799 -0.523598
53900 -1.2651773 -0.523598
54000 -0.40906043 -0.523598
54100 -1.1245356 -0.523598
54200 -0.30899259 -0.523598
54300 -0.87641415 -0.523598
54400 -0.46176334 -0.523598
54500 -0.77391261 -0.523598
54600 -0.7727871 -0.523598
54700 -0.66870097 -0.523598
54800 -0.89307317 -0.523598
54900 -0.46277793 -0.523598
55000 -1.1062467 -0.523598
55100 -0.2377043 -0.523598
55200 -1.1191801 -0.523598
55300 -0.62106711 -0.523598
55400 -0.9785252 -0.523598
55500 -0.58724128 -0.523598
55600 -0.99738046 -0.523598
55700 -0.57453559 -0.523598
55800 -1.1012444 -0.523598
55900 -0.78523489 -0.523598
56000 -0.88077711 -0.523598
56100 -0.81194174 -0.523598
56200 -0.47949608 -0.523598
56300 -1.025714 -0.523598
56400 -0.65046771 -0.523598
56500 -0.99846071 -0.523598
56600 -0.88245769 -0.523598
56700 -0.8336855 -0.523598
56800 -0.84228751 -0.523598
56900 -0.68307584 -0.523598
57000 -1.0799237 -0.523598
57100 -0.8469597 -0.523598
57200 -0.81403043 -0.523598
57300 -0.86899919 -0.523598
57400 -0.78857695 -0.523598
57500 -0.97583652 -0.523598
57600 -0.87242898 -0.523598
57700 -0.93918601 -0.523598
57800 -0.50830327 -0.523598
57900 -0.89319853 -0.523598
58000 -0.69083614 -0.523598
58100 -0.84851351 -0.523598
58200 -0.88763413 -0.523598
58300 -0.94307712 -0.523598
58400 -0.78313242 -0.523598
58500 -0.77794613 -0.523598
58600 -0.7281603 -0.523598
58700 -0.70034921 -0.523598
58800 -0.94571221 -0.523598
58900 -0.85737922 -0.523598
59000 -0.87904462 -0.523598
59100 -0.96015797 -0.523598
59200 -0.82583615 -0.523598
59300 -0.86777476 -0.523598
59400 -0.74722989 -0.523598
59500 -0.73885291 -0.523598
59600 -0.62856833 -0.523598
59700 -0.88349266 -0.523598
59800 -0.8455945 -0.523598
59900 -0.84201079 -0.523598
60000 -0.90897067 -0.523598
60100 -0.70178782 -0.523598
60200 -0.68957987 -0.523598
60300 -0.71152931 -0.523598
60400 -0.97040169 -0.523598
60500 -0.79399621 -0.523598
60600 -0.82654128 -0.523598
60700 -0.74104733 -0.523598
60800 -0.6854456 -0.523598
60900 -0.86371641 -0.523598
61000 -0.98936953 -0.523598
61100 -0.72739327 -0.523598
61200 -0.80644997 -0.523598
61300 -0.90929705 -0.523598
61400 -0.92773884 -0.523598
61500 -0.87564081 -0.523598
61600 -0.67528841 -0.523598
61700 -0.86900167 -0.523598
61800 -0.84067217 -0.523598
61900 -0.91391712 -0.523598
62000 -0.90335945 -0.523598
62100 -1.0024368 -0.523598
62200 -0.95108903 -0.523598
62300 -0.91103726 -0.523598
62400 -0.69753358 -0.523598
62500 -0.81307333 -0.523598
62600 -0.77951036 -0.523598
62700 -0.89171503 -0.523598
62800 -0.95605293 -0.523598
62900 -0.77774944 -0.523598
63000 -0.81235011 -0.523598
63100 -0.69691849 -0.523598
63200 -0.82384505 -0.523598
63300 -0.75279769 -0.523598
63400 -0.97673113 -0.523598
63500 -0.96152481 -0.523598
63600 -0.85245299 -0.523598
63700 -0.80090967 -0.523598
63800 -0.76598544 -0.523598
63900 -0.71637342 -0.523598
64000 -0.63325756 -0.523598
64100 -0.83969139 -0.523598
64200 -0.87592714 -0.523598
64300 -0.85431217 -0.523598
64400 -0.73811476 -0.523598
64500 -0.79592399 -0.523598
64600 -0.68924539 -0.523598
64700 -0.76642638 -0.523598
64800 -0.89570665 -0.523598
64900 -1.0082474 -0.523598
65000 -0.81273859 -0.523598
65100 -0.89865228 -0.523598
65200 -0.70941567 -0.523598
65300 -0.74182611 -0.523598
65400 -0.6862331 -0.523598
65500 -0.7668409 -0.523598
65600 -0.84784559 -0.523598
65700 -0.78976717 -0.523598
65800 -0.93142594 -0.523598
65900 -0.82298651 -0.523598
66000 -0.9885684 -0.523598
66100 -0.8334175 -0.523598
66200 -0.90349954 -0.523598
66300 -0.75049824 -0.523598
66400 -0.85472309 -0.523598
66500 -0.72380284 -0.523598
66600 -0.81717732 -0.523598
66700 -0.75221757 -0.523598
66800 -0.80307637 -0.523598
66900 -0.88432923 -0.523598
67000 -0.83010684 -0.523598
67100 -0.94561385 -0.523598
67200 -0.83705135 -0.523598
67300 -0.98932188 -0.523598
67400 -0.81670872 -0.523598
67500 -0.86340819 -0.523598
67600 -0.76250686 -0.523598
67700 -0.78293543 -0.523598
67800 -0.77379952 -0.523598
67900 -0.77706414 -0.523598
68000 -0.73992613 -0.523598
68100 -0.76653328 -0.523598
68200 -0.82994176 -0.523598
68300 -0.78670015 -0.523598
68400 -0.88081062 -0.523598
68500 -0.81103877 -0.523598
68600 -0.89387128 -0.523598
68700 -0.85394695 -0.523598
68800 -0.83614447 -0.523598
68900 -0.82397076 -0.523598
69000 -0.7660222 -0.523598
69100 -0.82031914 -0.523598
69200 -0.70865754 -0.523598
69300 -0.80474219 -0.523598
69400 -0.7238345 -0.523598
69500 -0.79168928 -0.523598
69600 -0.76133246 -0.523598
69700 -0.78834828 -0.523598
69800 -0.87658347 -0.523598
69900 -0.80945482 -0.523598
70000 -0.89881547 -0.523598
70100 -0.79617454 -0.523598
70200 -0.91643788 -0.523598
70300 -0.75291275 -0.523598
70400 -0.94799614 -0.523598
70500 -0.75472261 -0.523598
70600 -0.91249482 -0.523598
70700 -0.79879955 -0.523598
70800 -0.81019255 -0.523598
70900 -0.8709325 -0.523598
71000 -0.77372654 -0.523598
71100 -1.0267167 -0.523598
71200 -0.66097019 -0.523598
71300 -0.99216387 -0.523598
71400 -0.73843611 -0.523598
71500 -0.93717061 -0.523598
71600 -0.74877664 -0.523598
71700 -0.7452291 -0.523598
71800 -0.81233533 -0.523598
71900 -0.70129867 -0.523598
72000 -0.84497375 -0.523598
72100 -0.70994942 -0.523598
72200 -0.94604776 -0.523598
72300 -0.65600238 -0.523598
72400 -1.0638788 -0.523598
72500 -0.60598728 -0.523598
72600 -0.90428932 -0.523598
72700 -0.7079484 -0.523598
72800 -0.74540662 -0.523598
72900 -0.80779716 -0.523598
73000 -0.43123986 -0.523598
73100 -0.827587 -0.523598
73200 -0.66673121 -0.523598
73300 -0.89340396 -0.523598
73400 -0.72392456 -0.523598
73500 -0.95342464 -0.523598
73600 -0.6155855 -0.523598
73700 -0.95403791 -0.523598
73800 -0.62390369 -0.523598
73900 -0.78087731 -0.523598
74000 -0.73930504 -0.523598
74100 -0.65996284 -0.523598
74200 -0.87691499 -0.523598
74300 -0.63544051 -0.523598
74400 -0.96168918 -0.523598
74500 -0.79558162 -0.523598
74600 -0.9313632 -0.523598
74700 -0.80954097 -0.523598
74800 -0.95395315 -0.523598
74900 -0.85150284 -0.523598
75000 -0.88587644 -0.523598
75100 -0.7586041 -0.523598
75200 -0.78761019 -0.523598
75300 -0.86463166 -0.523598
75400 -0.73042149 -0.523598
75500 -0.98230156 -0.523598
75600 -0.67148534 -0.523598
75700 -1.0179568 -0.523598
75800 -0.8225913 -0.523598
75900 -0.85957508 -0.523598
76000 -0.84975556 -0.523598
76100 -0.78077073 -0.523598
76200 -0.85018112 -0.523598
76300 -0.70899709 -0.523598
76400 -0.79227587 -0.523598
76500 -0.64790589 -0.523598
76600 -0.84135747 -0.523598
76700 -0.63562646 -0.523598
76800 -0.88785134 -0.523598
76900 -0.65078748 -0.523598
77000 -0.80995446 -0.523598
77100 -0.8122661 -0.523598
77200 -0.7834851 -0.523598
77300 -0.88208557 -0.523598
77400 -0.7515077 -0.523598
77500 -0.84130357 -0.523598
77600 -0.70842094 -0.523598
77700 -0.82987827 -0.523598
77800 -0.64769898 -0.523598
77900 -0.91078165 -0.523598
78000 -0.70167707 -0.523598
78100 -0.94798761 -0.523598
78200 -0.77572839 -0.523598
78300 -0.93918616 -0.523598
78400 -0.82096313 -0.523598
78500 -0.81301676 -0.523598
78600 -0.78284131 -0.523598
78700 -0.65064048 -0.523598
78800 -0.91837392 -0.523598
78900 -0.79396419 -0.523598
79000 -0.88478126 -0.523598
79100 -0.66596137 -0.523598
79200 -0.89796239 -0.523598
79300 -0.73452232 -0.523598
79400 -0.94802856 -0.523598
79500 -0.73305929 -0.523598
79600 -1.0157854 -0.523598
79700 -0.63472072 -0.523598
79800 -0.80170178 -0.523598
79900 -0.61175504 -0.523598
80000 -0.61298406 -0.523598
80100 -1.3303322 -0.523598
80200 -0.36645478 -0.523598
80300 -0.88737734 -0.523598
80400 -0.59883326 -0.523598
80500 -0.70411054 -0.523598
80600 -0.95108367 -0.523598
80700 -0.86554709 -0.523598
80800 -0.25940284 -0.523598
80900 -0.7336919 -0.523598
81000 -0.63952865 -0.523598
81100 -0.77702321 -0.523598
81200 -0.77870133 -0.523598
81300 -0.82494874 -0.523598
81400 -0.87674431 -0.523598
81500 -0.76615504 -0.523598
81600 -0.90344977 -0.523598
81700 -0.71417995 -0.523598
81800 -0.91640894 -0.523598
81900 -0.46115116 -0.523598
82000 -0.89359086 -0.523598
82100 -0.42126399 -0.523598
82200 -0.99603175 -0.523598
82300 -0.64328926 -0.523598
82400 -1.0269158 -0.523598
82500 -0.65000288 -0.523598
82600 -1.0090829 -0.523598
82700 -0.45362348 -0.523598
82800 -0.68750895 -0.523598
82900 -0.57162221 -0.523598
83000 -0.8927578 -0.523598
83100 -0.76598885 -0.523598
83200 -1.1677582 -0.523598
83300 -0.86708272 -0.523598
83400 -0.9925072 -0.523598
83500 -0.65819456 -0.523598
83600 -0.74208886 -0.523598
83700 -0.63697539 -0.523598
83800 -0.60857172 -0.523598
83900 -0.82656028 -0.523598
84000 -0.75822894 -0.523598
84100 -0.93385361 -0.523598
84200 -0.81524011 -0.523598
84300 -0.96755834 -0.523598
84400 -0.74043964 -0.523598
84500 -0.96068867 -0.523598
84600 -0.50370464 -0.523598
84700 -0.81271135 -0.523598
84800 -0.64933454 -0.523598
84900 -0.77516747 -0.523598
85000 -0.79890255 -0.523598
85100 -0.86083918 -0.523598
85200 -0.95472098 -0.523598
85300 -0.94971629 -0.523598
85400 -0.87514898 -0.523598
85500 -0.74584022 -0.523598
85600 -0.89765602 -0.523598
85700 -0.57590919 -0.523598
85800 -0.90457217 -0.523598
85900 -0.49602106 -0.523598
86000 -0.87248913 -0.523598
86100 -0.73513422 -0.523598
86200 -0.88165819 -0.523598
86300 -0.89802721 -0.523598
86400 -0.97113951 -0.523598
86500 -0.86004663 -0.523598
86600 -0.87485118 -0.523598
86700 -0.70977798 -0.523598
86800 -0.62216732 -0.523598
86900 -0.74355559 -0.523598
87000 -0.46218055 -0.523598
87100 -0.99894025 -0.523598
87200 -0.71811041 -0.523598
87300 -0.99633235 -0.523598
87400 -0.85341578 -0.523598
