1.9719,-3.0987,-12.257
2.0345,-3.0987,-12.255
2.0971,-3.0987,-12.264
2.1597,-3.0987,-12.272
2.2223,-3.0987,-12.272
2.2849,-3.0987,-12.274
2.3475,-3.0987,-12.323
2.4101,-3.0987,-12.342
2.4727,-3.0987,-12.342
2.5353,-3.0987,-12.402
2.5979,-3.0987,-12.395
2.6605,-3.0987,-12.38
2.7231,-3.0987,-12.409
2.7857,-3.0987,-12.422
2.8483,-3.0987,-12.482
2.9109,-3.0987,-12.491
2.9735,-3.0987,-12.572
3.0361,-3.0987,-14.498
3.0987,-3.0987,-15.466
-3.0987,-3.0361,-15.793
-3.0361,-3.0361,-20.96
-2.9735,-3.0361,-24.872
-2.9109,-3.0361,-26.476
-2.8483,-3.0361,-26.992
-2.7857,-3.0361,-27.324
-2.7231,-3.0361,-27.724
-2.6605,-3.0361,-28.156
-2.5979,-3.0361,-28.475
-2.5353,-3.0361,-28.615
-2.4727,-3.0361,-28.616
-2.4101,-3.0361,-28.534
-2.3475,-3.0361,-28.456
-2.2849,-3.0361,-28.406
-2.2223,-3.0361,-28.375
-2.1597,-3.0361,-28.344
-2.0971,-3.0361,-28.321
-2.0345,-3.0361,-28.2
-1.9719,-3.0361,-28.08
-1.9093,-3.0361,-27.865
-1.8467,-3.0361,-27.59
-1.7841,-3.0361,-27.32
-1.7215,-3.0361,-27.029
-1.6589,-3.0361,-26.763
-1.5963,-3.0361,-26.542
-1.5337,-3.0361,-26.345
-1.4711,-3.0361,-26.141
-1.4085,-3.0361,-25.95
-1.3459,-3.0361,-25.652
-1.2833,-3.0361,-25.225
-1.2207,-3.0361,-24.635
-1.1581,-3.0361,-23.875
-1.0955,-3.0361,-22.971
-1.0329,-3.0361,-21.946
-0.9703,-3.0361,-20.785
-0.9077,-3.0361,-19.585
-0.8451,-3.0361,-18.392
-0.7825,-3.0361,-17.226
-0.7199,-3.0361,-16.101
-0.6573,-3.0361,-15.031
-0.5947,-3.0361,-14.035
-0.5321,-3.0361,-13.439
-0.4695,-3.0361,-13.195
-0.4069,-3.0361,-13.144
-0.3443,-3.0361,-13.144
-0.2817,-3.0361,-13.149
-0.2191,-3.0361,-13.152
-0.1565,-3.0361,-13.153
-0.0939,-3.0361,-13.149
-0.0313,-3.0361,-13.143
0.0313,-3.0361,-13.134
0.0939,-3.0361,-13.125
0.1565,-3.0361,-13.119
0.2191,-3.0361,-13.119
0.2817,-3.0361,-13.135
0.3443,-3.0361,-13.18
0.4069,-3.0361,-13.358
0.4695,-3.0361,-13.748
0.5321,-3.0361,-14.454
0.5947,-3.0361,-15.343
0.6573,-3.0361,-16.302
0.7199,-3.0361,-17.255
0.7825,-3.0361,-18.191
0.8451,-3.0361,-19.016
0.9077,-3.0361,-19.693
0.9703,-3.0361,-20.191
1.0329,-3.0361,-20.501
1.0955,-3.0361,-20.563
1.1581,-3.0361,-20.419
1.2207,-3.0361,-20.102
1.2833,-3.0361,-19.648
1.3459,-3.0361,-19.145
1.4085,-3.0361,-18.635
1.4711,-3.0361,-18.152
1.5337,-3.0361,-17.764
1.5963,-3.0361,-17.484
1.6589,-3.0361,-17.338
1.7215,-3.0361,-17.244
1.7841,-3.0361,-17.228
1.8467,-3.0361,-17.272
1.9093,-3.0361,-17.343
1.9719,-3.0361,-17.433
2.0345,-3.0361,-17.552
2.0971,-3.0361,-17.763
2.1597,-3.0361,-18.047
2.2223,-3.0361,-18.433
2.2849,-3.0361,-18.911
2.3475,-3.0361,-19.477
2.4101,-3.0361,-20.059
2.4727,-3.0361,-20.62
2.5353,-3.0361,-21.097
2.5979,-3.0361,-21.474
2.6605,-3.0361,-21.845
2.7231,-3.0361,-22.285
2.7857,-3.0361,-22.932
2.8483,-3.0361,-23.861
2.9109,-3.0361,-24.765
2.9735,-3.0361,-24.45
3.0361,-3.0361,-20.863
3.0987,-3.0361,-15.999
-3.0987,-2.9735,-15.83
-3.0361,-2.9735,-24.643
-2.9735,-2.9735,-31.278
-2.9109,-2.9735,-33.365
-2.8483,-2.9735,-33.722
-2.7857,-2.9735,-34.052
-2.7231,-2.9735,-34.711
-2.6605,-2.9735,-35.444
-2.5979,-2.9735,-35.97
-2.5353,-2.9735,-36.149
-2.4727,-2.9735,-36.077
-2.4101,-2.9735,-35.935
-2.3475,-2.9735,-35.828
-2.2849,-2.9735,-35.789
-2.2223,-2.9735,-35.837
-2.1597,-2.9735,-35.899
-2.0971,-2.9735,-35.912
-2.0345,-2.9735,-35.81
-1.9719,-2.9735,-35.656
-1.9093,-2.9735,-35.439
-1.8467,-2.9735,-35.129
-1.7841,-2.9735,-34.832
-1.7215,-2.9735,-34.545
-1.6589,-2.9735,-34.274
-1.5963,-2.9735,-34.025
-1.5337,-2.9735,-33.797
-1.4711,-2.9735,-33.544
-1.4085,-2.9735,-33.199
-1.3459,-2.9735,-32.764
-1.2833,-2.9735,-32.104
-1.2207,-2.9735,-31.204
-1.1581,-2.9735,-30.119
-1.0955,-2.9735,-28.758
-1.0329,-2.9735,-27.207
-0.9703,-2.9735,-25.478
-0.9077,-2.9735,-23.709
-0.8451,-2.9735,-21.89
-0.7825,-2.9735,-20.133
-0.7199,-2.9735,-18.398
-0.6573,-2.9735,-16.761
-0.5947,-2.9735,-15.257
-0.5321,-2.9735,-14.235
-0.4695,-2.9735,-13.814
-0.4069,-2.9735,-13.739
-0.3443,-2.9735,-13.746
-0.2817,-2.9735,-13.766
-0.2191,-2.9735,-13.787
-0.1565,-2.9735,-13.804
-0.0939,-2.9735,-13.81
-0.0313,-2.9735,-13.8
0.0313,-2.9735,-13.775
0.0939,-2.9735,-13.743
0.1565,-2.9735,-13.721
0.2191,-2.9735,-13.722
0.2817,-2.9735,-13.784
0.3443,-2.9735,-14.015
0.4069,-2.9735,-14.737
0.4695,-2.9735,-15.824
0.5321,-2.9735,-17.162
0.5947,-2.9735,-18.527
0.6573,-2.9735,-19.88
0.7199,-2.9735,-21.193
0.7825,-2.9735,-22.443
0.8451,-2.9735,-23.553
0.9077,-2.9735,-24.407
0.9703,-2.9735,-25.012
1.0329,-2.9735,-25.325
1.0955,-2.9735,-25.345
1.1581,-2.9735,-25.127
1.2207,-2.9735,-24.699
1.2833,-2.9735,-24.074
1.3459,-2.9735,-23.445
1.4085,-2.9735,-22.766
1.4711,-2.9735,-22.104
1.5337,-2.9735,-21.547
1.5963,-2.9735,-21.1
1.6589,-2.9735,-20.81
1.7215,-2.9735,-20.622
1.7841,-2.9735,-20.52
1.8467,-2.9735,-20.579
1.9093,-2.9735,-20.671
1.9719,-2.9735,-20.847
2.0345,-2.9735,-21.105
2.0971,-2.9735,-21.509
2.1597,-2.9735,-21.984
2.2223,-2.9735,-22.538
2.2849,-2.9735,-23.212
2.3475,-2.9735,-23.981
2.4101,-2.9735,-24.831
2.4727,-2.9735,-25.746
2.5353,-2.9735,-26.633
2.5979,-2.9735,-27.393
2.6605,-2.9735,-28.037
2.7231,-2.9735,-28.645
2.7857,-2.9735,-29.496
2.8483,-2.9735,-30.861
2.9109,-2.9735,-32.417
2.9735,-2.9735,-31.862
3.0361,-2.9735,-25.01
3.0987,-2.9735,-14.901
-3.0987,-2.9109,-14.422
-3.0361,-2.9109,-25.895
-2.9735,-2.9109,-33.804
-2.9109,-2.9109,-35.701
-2.8483,-2.9109,-35.761
-2.7857,-2.9109,-36.04
-2.7231,-2.9109,-36.782
-2.6605,-2.9109,-37.629
-2.5979,-2.9109,-38.164
-2.5353,-2.9109,-38.282
-2.4727,-2.9109,-38.203
-2.4101,-2.9109,-38.017
-2.3475,-2.9109,-37.883
-2.2849,-2.9109,-37.831
-2.2223,-2.9109,-37.814
-2.1597,-2.9109,-37.822
-2.0971,-2.9109,-37.781
-2.0345,-2.9109,-37.62
-1.9719,-2.9109,-37.407
-1.9093,-2.9109,-37.144
-1.8467,-2.9109,-36.846
-1.7841,-2.9109,-36.55
-1.7215,-2.9109,-36.234
-1.6589,-2.9109,-35.895
-1.5963,-2.9109,-35.552
-1.5337,-2.9109,-35.152
-1.4711,-2.9109,-34.728
-1.4085,-2.9109,-34.195
-1.3459,-2.9109,-33.52
-1.2833,-2.9109,-32.743
-1.2207,-2.9109,-31.759
-1.1581,-2.9109,-30.578
-1.0955,-2.9109,-29.207
-1.0329,-2.9109,-27.65
-0.9703,-2.9109,-25.955
-0.9077,-2.9109,-24.178
-0.8451,-2.9109,-22.334
-0.7825,-2.9109,-20.454
-0.7199,-2.9109,-18.64
-0.6573,-2.9109,-16.854
-0.5947,-2.9109,-15.262
-0.5321,-2.9109,-14.172
-0.4695,-2.9109,-13.785
-0.4069,-2.9109,-13.733
-0.3443,-2.9109,-13.75
-0.2817,-2.9109,-13.789
-0.2191,-2.9109,-13.833
-0.1565,-2.9109,-13.867
-0.0939,-2.9109,-13.879
-0.0313,-2.9109,-13.862
0.0313,-2.9109,-13.823
0.0939,-2.9109,-13.776
0.1565,-2.9109,-13.751
0.2191,-2.9109,-13.774
0.2817,-2.9109,-13.965
0.3443,-2.9109,-14.641
0.4069,-2.9109,-15.881
0.4695,-2.9109,-17.349
0.5321,-2.9109,-18.851
0.5947,-2.9109,-20.337
0.6573,-2.9109,-21.739
0.7199,-2.9109,-23.051
0.7825,-2.9109,-24.227
0.8451,-2.9109,-25.216
0.9077,-2.9109,-25.944
0.9703,-2.9109,-26.441
1.0329,-2.9109,-26.637
1.0955,-2.9109,-26.623
1.1581,-2.9109,-26.39
1.2207,-2.9109,-25.97
1.2833,-2.9109,-25.415
1.3459,-2.9109,-24.779
1.4085,-2.9109,-24.146
1.4711,-2.9109,-23.49
1.5337,-2.9109,-22.888
1.5963,-2.9109,-22.366
1.6589,-2.9109,-22.001
1.7215,-2.9109,-21.777
1.7841,-2.9109,-21.637
1.8467,-2.9109,-21.629
1.9093,-2.9109,-21.72
1.9719,-2.9109,-21.935
2.0345,-2.9109,-22.231
2.0971,-2.9109,-22.688
2.1597,-2.9109,-23.21
2.2223,-2.9109,-23.771
2.2849,-2.9109,-24.423
2.3475,-2.9109,-25.148
2.4101,-2.9109,-26.005
2.4727,-2.9109,-26.944
2.5353,-2.9109,-27.918
2.5979,-2.9109,-28.798
2.6605,-2.9109,-29.528
2.7231,-2.9109,-30.152
2.7857,-2.9109,-30.92
2.8483,-2.9109,-32.122
2.9109,-2.9109,-33.54
2.9735,-2.9109,-32.816
3.0361,-2.9109,-25.325
3.0987,-2.9109,-12.746
-3.0987,-2.8483,-12.761
-3.0361,-2.8483,-25.729
-2.9735,-2.8483,-33.907
-2.9109,-2.8483,-35.789
-2.8483,-2.8483,-35.812
-2.7857,-2.8483,-36.042
-2.7231,-2.8483,-36.742
-2.6605,-2.8483,-37.497
-2.5979,-2.8483,-37.996
-2.5353,-2.8483,-38.16
-2.4727,-2.8483,-38.089
-2.4101,-2.8483,-38.005
-2.3475,-2.8483,-37.877
-2.2849,-2.8483,-37.791
-2.2223,-2.8483,-37.743
-2.1597,-2.8483,-37.637
-2.0971,-2.8483,-37.474
-2.0345,-2.8483,-37.245
-1.9719,-2.8483,-36.966
-1.9093,-2.8483,-36.672
-1.8467,-2.8483,-36.336
-1.7841,-2.8483,-36.01
-1.7215,-2.8483,-35.659
-1.6589,-2.8483,-35.258
-1.5963,-2.8483,-34.848
-1.5337,-2.8483,-34.341
-1.4711,-2.8483,-33.805
-1.4085,-2.8483,-33.147
-1.3459,-2.8483,-32.408
-1.2833,-2.8483,-31.565
-1.2207,-2.8483,-30.558
-1.1581,-2.8483,-29.44
-1.0955,-2.8483,-28.104
-1.0329,-2.8483,-26.639
-0.9703,-2.8483,-25.037
-0.9077,-2.8483,-23.335
-0.8451,-2.8483,-21.585
-0.7825,-2.8483,-19.823
-0.7199,-2.8483,-18.041
-0.6573,-2.8483,-16.32
-0.5947,-2.8483,-14.818
-0.5321,-2.8483,-13.961
-0.4695,-2.8483,-13.693
-0.4069,-2.8483,-13.665
-0.3443,-2.8483,-13.69
-0.2817,-2.8483,-13.733
-0.2191,-2.8483,-13.778
-0.1565,-2.8483,-13.809
-0.0939,-2.8483,-13.813
-0.0313,-2.8483,-13.788
0.0313,-2.8483,-13.749
0.0939,-2.8483,-13.712
0.1565,-2.8483,-13.705
0.2191,-2.8483,-13.813
0.2817,-2.8483,-14.271
0.3443,-2.8483,-15.441
0.4069,-2.8483,-16.963
0.4695,-2.8483,-18.513
0.5321,-2.8483,-20.042
0.5947,-2.8483,-21.467
0.6573,-2.8483,-22.804
0.7199,-2.8483,-23.998
0.7825,-2.8483,-25.005
0.8451,-2.8483,-25.806
0.9077,-2.8483,-26.414
0.9703,-2.8483,-26.785
1.0329,-2.8483,-26.927
1.0955,-2.8483,-26.858
1.1581,-2.8483,-26.602
1.2207,-2.8483,-26.188
1.2833,-2.8483,-25.664
1.3459,-2.8483,-25.069
1.4085,-2.8483,-24.437
1.4711,-2.8483,-23.801
1.5337,-2.8483,-23.207
1.5963,-2.8483,-22.701
1.6589,-2.8483,-22.31
1.7215,-2.8483,-22.029
1.7841,-2.8483,-21.903
1.8467,-2.8483,-21.846
1.9093,-2.8483,-21.925
1.9719,-2.8483,-22.131
2.0345,-2.8483,-22.419
2.0971,-2.8483,-22.839
2.1597,-2.8483,-23.301
2.2223,-2.8483,-23.843
2.2849,-2.8483,-24.428
2.3475,-2.8483,-25.106
2.4101,-2.8483,-25.904
2.4727,-2.8483,-26.763
2.5353,-2.8483,-27.679
2.5979,-2.8483,-28.549
2.6605,-2.8483,-29.24
2.7231,-2.8483,-29.822
2.7857,-2.8483,-30.522
2.8483,-2.8483,-31.502
2.9109,-2.8483,-32.575
2.9735,-2.8483,-31.586
3.0361,-2.8483,-24.555
3.0987,-2.8483,-12.662
-3.0987,-2.7857,-12.755
-3.0361,-2.7857,-25.194
-2.9735,-2.7857,-33.204
-2.9109,-2.7857,-35.292
-2.8483,-2.7857,-35.467
-2.7857,-2.7857,-35.698
-2.7231,-2.7857,-36.227
-2.6605,-2.7857,-36.913
-2.5979,-2.7857,-37.389
-2.5353,-2.7857,-37.608
-2.4727,-2.7857,-37.632
-2.4101,-2.7857,-37.621
-2.3475,-2.7857,-37.514
-2.2849,-2.7857,-37.4
-2.2223,-2.7857,-37.312
-2.1597,-2.7857,-37.118
-2.0971,-2.7857,-36.897
-2.0345,-2.7857,-36.62
-1.9719,-2.7857,-36.318
-1.9093,-2.7857,-35.99
-1.8467,-2.7857,-35.623
-1.7841,-2.7857,-35.246
-1.7215,-2.7857,-34.834
-1.6589,-2.7857,-34.418
-1.5963,-2.7857,-33.918
-1.5337,-2.7857,-33.399
-1.4711,-2.7857,-32.823
-1.4085,-2.7857,-32.163
-1.3459,-2.7857,-31.422
-1.2833,-2.7857,-30.539
-1.2207,-2.7857,-29.517
-1.1581,-2.7857,-28.374
-1.0955,-2.7857,-27.062
-1.0329,-2.7857,-25.606
-0.9703,-2.7857,-24.046
-0.9077,-2.7857,-22.419
-0.8451,-2.7857,-20.728
-0.7825,-2.7857,-19.034
-0.7199,-2.7857,-17.337
-0.6573,-2.7857,-15.7
-0.5947,-2.7857,-14.409
-0.5321,-2.7857,-13.802
-0.4695,-2.7857,-13.643
-0.4069,-2.7857,-13.635
-0.3443,-2.7857,-13.659
-0.2817,-2.7857,-13.696
-0.2191,-2.7857,-13.728
-0.1565,-2.7857,-13.743
-0.0939,-2.7857,-13.733
-0.0313,-2.7857,-13.704
0.0313,-2.7857,-13.672
0.0939,-2.7857,-13.659
0.1565,-2.7857,-13.71
0.2191,-2.7857,-13.981
0.2817,-2.7857,-14.928
0.3443,-2.7857,-16.376
0.4069,-2.7857,-17.978
0.4695,-2.7857,-19.517
0.5321,-2.7857,-20.978
0.5947,-2.7857,-22.349
0.6573,-2.7857,-23.558
0.7199,-2.7857,-24.645
0.7825,-2.7857,-25.551
0.8451,-2.7857,-26.268
0.9077,-2.7857,-26.795
0.9703,-2.7857,-27.1
1.0329,-2.7857,-27.194
1.0955,-2.7857,-27.083
1.1581,-2.7857,-26.806
1.2207,-2.7857,-26.367
1.2833,-2.7857,-25.834
1.3459,-2.7857,-25.208
1.4085,-2.7857,-24.535
1.4711,-2.7857,-23.918
1.5337,-2.7857,-23.32
1.5963,-2.7857,-22.813
1.6589,-2.7857,-22.413
1.7215,-2.7857,-22.122
1.7841,-2.7857,-21.959
1.8467,-2.7857,-21.897
1.9093,-2.7857,-21.936
1.9719,-2.7857,-22.085
2.0345,-2.7857,-22.367
2.0971,-2.7857,-22.745
2.1597,-2.7857,-23.201
2.2223,-2.7857,-23.676
2.2849,-2.7857,-24.22
2.3475,-2.7857,-24.885
2.4101,-2.7857,-25.634
2.4727,-2.7857,-26.451
2.5353,-2.7857,-27.32
2.5979,-2.7857,-28.113
2.6605,-2.7857,-28.78
2.7231,-2.7857,-29.369
2.7857,-2.7857,-30.069
2.8483,-2.7857,-30.981
2.9109,-2.7857,-31.803
2.9735,-2.7857,-30.538
3.0361,-2.7857,-23.938
3.0987,-2.7857,-13.503
-3.0987,-2.7231,-14.637
-3.0361,-2.7231,-24.786
-2.9735,-2.7231,-32.642
-2.9109,-2.7231,-34.899
-2.8483,-2.7231,-35.244
-2.7857,-2.7231,-35.466
-2.7231,-2.7231,-35.89
-2.6605,-2.7231,-36.457
-2.5979,-2.7231,-36.922
-2.5353,-2.7231,-37.207
-2.4727,-2.7231,-37.281
-2.4101,-2.7231,-37.263
-2.3475,-2.7231,-37.191
-2.2849,-2.7231,-37.075
-2.2223,-2.7231,-36.908
-2.1597,-2.7231,-36.697
-2.0971,-2.7231,-36.44
-2.0345,-2.7231,-36.135
-1.9719,-2.7231,-35.795
-1.9093,-2.7231,-35.41
-1.8467,-2.7231,-35.013
-1.7841,-2.7231,-34.6
-1.7215,-2.7231,-34.165
-1.6589,-2.7231,-33.719
-1.5963,-2.7231,-33.208
-1.5337,-2.7231,-32.675
-1.4711,-2.7231,-32.096
-1.4085,-2.7231,-31.444
-1.3459,-2.7231,-30.677
-1.2833,-2.7231,-29.798
-1.2207,-2.7231,-28.789
-1.1581,-2.7231,-27.575
-1.0955,-2.7231,-26.246
-1.0329,-2.7231,-24.771
-0.9703,-2.7231,-23.228
-0.9077,-2.7231,-21.618
-0.8451,-2.7231,-19.983
-0.7825,-2.7231,-18.331
-0.7199,-2.7231,-16.676
-0.6573,-2.7231,-15.155
-0.5947,-2.7231,-14.102
-0.5321,-2.7231,-13.703
-0.4695,-2.7231,-13.632
-0.4069,-2.7231,-13.634
-0.3443,-2.7231,-13.656
-0.2817,-2.7231,-13.681
-0.2191,-2.7231,-13.697
-0.1565,-2.7231,-13.694
-0.0939,-2.7231,-13.673
-0.0313,-2.7231,-13.645
0.0313,-2.7231,-13.624
0.0939,-2.7231,-13.643
0.1565,-2.7231,-13.786
0.2191,-2.7231,-14.4
0.2817,-2.7231,-15.714
0.3443,-2.7231,-17.276
0.4069,-2.7231,-18.867
0.4695,-2.7231,-20.373
0.5321,-2.7231,-21.776
0.5947,-2.7231,-23.066
0.6573,-2.7231,-24.216
0.7199,-2.7231,-25.209
0.7825,-2.7231,-26.049
0.8451,-2.7231,-26.708
0.9077,-2.7231,-27.169
0.9703,-2.7231,-27.412
1.0329,-2.7231,-27.467
1.0955,-2.7231,-27.321
1.1581,-2.7231,-27.011
1.2207,-2.7231,-26.538
1.2833,-2.7231,-25.948
1.3459,-2.7231,-25.3
1.4085,-2.7231,-24.615
1.4711,-2.7231,-23.967
1.5337,-2.7231,-23.36
1.5963,-2.7231,-22.851
1.6589,-2.7231,-22.44
1.7215,-2.7231,-22.153
1.7841,-2.7231,-21.97
1.8467,-2.7231,-21.864
1.9093,-2.7231,-21.863
1.9719,-2.7231,-21.997
2.0345,-2.7231,-22.23
2.0971,-2.7231,-22.577
2.1597,-2.7231,-22.994
2.2223,-2.7231,-23.452
2.2849,-2.7231,-23.974
2.3475,-2.7231,-24.62
2.4101,-2.7231,-25.359
2.4727,-2.7231,-26.181
2.5353,-2.7231,-26.995
2.5979,-2.7231,-27.761
2.6605,-2.7231,-28.398
2.7231,-2.7231,-29.021
2.7857,-2.7231,-29.756
2.8483,-2.7231,-30.701
2.9109,-2.7231,-31.438
2.9735,-2.7231,-30.044
3.0361,-2.7231,-23.638
3.0987,-2.7231,-14.399
-3.0987,-2.6605,-14.448
-3.0361,-2.6605,-24.518
-2.9735,-2.6605,-32.331
-2.9109,-2.6605,-34.731
-2.8483,-2.6605,-35.143
-2.7857,-2.6605,-35.324
-2.7231,-2.6605,-35.673
-2.6605,-2.6605,-36.154
-2.5979,-2.6605,-36.557
-2.5353,-2.6605,-36.826
-2.4727,-2.6605,-36.918
-2.4101,-2.6605,-36.904
-2.3475,-2.6605,-36.815
-2.2849,-2.6605,-36.701
-2.2223,-2.6605,-36.497
-2.1597,-2.6605,-36.282
-2.0971,-2.6605,-35.975
-2.0345,-2.6605,-35.674
-1.9719,-2.6605,-35.312
-1.9093,-2.6605,-34.885
-1.8467,-2.6605,-34.456
-1.7841,-2.6605,-33.99
-1.7215,-2.6605,-33.512
-1.6589,-2.6605,-33.033
-1.5963,-2.6605,-32.514
-1.5337,-2.6605,-32.014
-1.4711,-2.6605,-31.429
-1.4085,-2.6605,-30.805
-1.3459,-2.6605,-30.012
-1.2833,-2.6605,-29.092
-1.2207,-2.6605,-28.052
-1.1581,-2.6605,-26.835
-1.0955,-2.6605,-25.487
-1.0329,-2.6605,-24.016
-0.9703,-2.6605,-22.496
-0.9077,-2.6605,-20.925
-0.8451,-2.6605,-19.327
-0.7825,-2.6605,-17.705
-0.7199,-2.6605,-16.088
-0.6573,-2.6605,-14.683
-0.5947,-2.6605,-13.884
-0.5321,-2.6605,-13.67
-0.4695,-2.6605,-13.64
-0.4069,-2.6605,-13.648
-0.3443,-2.6605,-13.669
-0.2817,-2.6605,-13.686
-0.2191,-2.6605,-13.689
-0.1565,-2.6605,-13.676
-0.0939,-2.6605,-13.652
-0.0313,-2.6605,-13.626
0.0313,-2.6605,-13.62
0.0939,-2.6605,-13.691
0.1565,-2.6605,-14.03
0.2191,-2.6605,-15.06
0.2817,-2.6605,-16.585
0.3443,-2.6605,-18.174
0.4069,-2.6605,-19.702
0.4695,-2.6605,-21.141
0.5321,-2.6605,-22.501
0.5947,-2.6605,-23.715
0.6573,-2.6605,-24.813
0.7199,-2.6605,-25.718
0.7825,-2.6605,-26.513
0.8451,-2.6605,-27.12
0.9077,-2.6605,-27.515
0.9703,-2.6605,-27.715
1.0329,-2.6605,-27.729
1.0955,-2.6605,-27.536
1.1581,-2.6605,-27.183
1.2207,-2.6605,-26.64
1.2833,-2.6605,-26.057
1.3459,-2.6605,-25.339
1.4085,-2.6605,-24.651
1.4711,-2.6605,-23.97
1.5337,-2.6605,-23.341
1.5963,-2.6605,-22.849
1.6589,-2.6605,-22.406
1.7215,-2.6605,-22.097
1.7841,-2.6605,-21.903
1.8467,-2.6605,-21.789
1.9093,-2.6605,-21.779
1.9719,-2.6605,-21.845
2.0345,-2.6605,-22.038
2.0971,-2.6605,-22.333
2.1597,-2.6605,-22.728
2.2223,-2.6605,-23.178
2.2849,-2.6605,-23.714
2.3475,-2.6605,-24.335
2.4101,-2.6605,-25.05
2.4727,-2.6605,-25.854
2.5353,-2.6605,-26.679
2.5979,-2.6605,-27.382
2.6605,-2.6605,-28.016
2.7231,-2.6605,-28.662
2.7857,-2.6605,-29.435
2.8483,-2.6605,-30.44
2.9109,-2.6605,-31.207
2.9735,-2.6605,-29.772
3.0361,-2.6605,-23.412
3.0987,-2.6605,-13.632
-3.0987,-2.5979,-12.867
-3.0361,-2.5979,-24.329
-2.9735,-2.5979,-32.132
-2.9109,-2.5979,-34.545
-2.8483,-2.5979,-34.922
-2.7857,-2.5979,-35.075
-2.7231,-2.5979,-35.394
-2.6605,-2.5979,-35.848
-2.5979,-2.5979,-36.192
-2.5353,-2.5979,-36.406
-2.4727,-2.5979,-36.473
-2.4101,-2.5979,-36.414
-2.3475,-2.5979,-36.28
-2.2849,-2.5979,-36.11
-2.2223,-2.5979,-35.935
-2.1597,-2.5979,-35.688
-2.0971,-2.5979,-35.392
-2.0345,-2.5979,-35.088
-1.9719,-2.5979,-34.69
-1.9093,-2.5979,-34.253
-1.8467,-2.5979,-33.793
-1.7841,-2.5979,-33.291
-1.7215,-2.5979,-32.775
-1.6589,-2.5979,-32.287
-1.5963,-2.5979,-31.784
-1.5337,-2.5979,-31.247
-1.4711,-2.5979,-30.679
-1.4085,-2.5979,-30.047
-1.3459,-2.5979,-29.267
-1.2833,-2.5979,-28.319
-1.2207,-2.5979,-27.279
-1.1581,-2.5979,-26.064
-1.0955,-2.5979,-24.719
-1.0329,-2.5979,-23.282
-0.9703,-2.5979,-21.811
-0.9077,-2.5979,-20.292
-0.8451,-2.5979,-18.706
-0.7825,-2.5979,-17.096
-0.7199,-2.5979,-15.566
-0.6573,-2.5979,-14.363
-0.5947,-2.5979,-13.794
-0.5321,-2.5979,-13.669
-0.4695,-2.5979,-13.656
-0.4069,-2.5979,-13.672
-0.3443,-2.5979,-13.692
-0.2817,-2.5979,-13.704
-0.2191,-2.5979,-13.701
